$LOC_BLANK,$BRANCH_COUNT,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CYCLOMATIC_COMPLEXITY,$DESIGN_COMPLEXITY,$ESSENTIAL_COMPLEXITY,$LOC_EXECUTABLE,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$LOC_TOTAL,$>Defective
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.29,1.5,20.9,0.0,6.0,0.67,1.16,13.93,2.0,4.0,2.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.29,1.5,20.9,0.0,6.0,0.67,1.16,13.93,2.0,4.0,2.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.29,1.5,20.9,0.0,6.0,0.67,1.16,13.93,2.0,4.0,2.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.29,1.5,20.9,0.0,6.0,0.67,1.16,13.93,2.0,4.0,2.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.29,1.5,20.9,0.0,6.0,0.67,1.16,13.93,2.0,4.0,2.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.29,1.5,20.9,0.0,6.0,0.67,1.16,13.93,2.0,4.0,2.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.29,1.5,20.9,0.0,6.0,0.67,1.16,13.93,2.0,4.0,2.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
0.0,1.0,0.0,6.0,1.0,1.0,1.0,2.0,5.8,2.0,23.22,0.0,5.0,0.5,1.29,11.61,1.0,4.0,1.0,4.0,2.0,0
0.0,1.0,0.0,6.0,1.0,1.0,1.0,2.0,5.8,2.0,23.22,0.0,5.0,0.5,1.29,11.61,1.0,4.0,1.0,4.0,2.0,0
0.0,1.0,0.0,6.0,1.0,1.0,1.0,2.0,5.8,2.0,23.22,0.0,5.0,0.5,1.29,11.61,1.0,4.0,1.0,4.0,2.0,0
0.0,1.0,0.0,6.0,1.0,1.0,1.0,2.0,5.8,2.0,23.22,0.0,5.0,0.5,1.29,11.61,1.0,4.0,1.0,4.0,2.0,0
8.0,3.0,1.0,0.0,2.0,2.0,1.0,5.0,5.14,7.0,252.0,0.01,12.0,0.14,14.0,36.0,2.0,10.0,1.0,7.0,6.0,0
8.0,3.0,1.0,0.0,2.0,2.0,1.0,5.0,5.14,7.0,252.0,0.01,12.0,0.14,14.0,36.0,2.0,10.0,1.0,7.0,6.0,0
8.0,3.0,1.0,0.0,2.0,2.0,1.0,5.0,5.14,7.0,252.0,0.01,12.0,0.14,14.0,36.0,2.0,10.0,1.0,7.0,6.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,2.0,0
7.0,3.0,0.0,0.0,2.0,1.0,1.0,7.0,7.59,7.0,372.06,0.02,16.0,0.14,20.67,53.15,6.0,10.0,3.0,7.0,7.0,0
7.0,3.0,0.0,0.0,2.0,1.0,1.0,7.0,7.59,7.0,372.06,0.02,16.0,0.14,20.67,53.15,6.0,10.0,3.0,7.0,7.0,0
7.0,3.0,0.0,0.0,2.0,1.0,1.0,7.0,7.59,7.0,372.06,0.02,16.0,0.14,20.67,53.15,6.0,10.0,3.0,7.0,7.0,0
7.0,3.0,0.0,0.0,2.0,1.0,1.0,7.0,7.59,7.0,372.06,0.02,16.0,0.14,20.67,53.15,6.0,10.0,3.0,7.0,7.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,2.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,18.99,5.14,502.31,0.03,25.0,0.19,27.91,97.67,9.0,16.0,7.0,8.0,4.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,18.99,5.14,502.31,0.03,25.0,0.19,27.91,97.67,9.0,16.0,7.0,8.0,4.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,18.99,5.14,502.31,0.03,25.0,0.19,27.91,97.67,9.0,16.0,7.0,8.0,4.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,15.51,5.25,427.4,0.03,22.0,0.19,23.74,81.41,9.0,13.0,6.0,7.0,7.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,15.51,5.25,427.4,0.03,22.0,0.19,23.74,81.41,9.0,13.0,6.0,7.0,7.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,15.51,5.25,427.4,0.03,22.0,0.19,23.74,81.41,9.0,13.0,6.0,7.0,7.0,0
1.0,5.0,0.0,0.0,3.0,3.0,1.0,5.0,15.64,5.5,473.22,0.03,24.0,0.18,26.29,86.04,11.0,13.0,6.0,6.0,5.0,0
1.0,5.0,0.0,0.0,3.0,3.0,1.0,5.0,15.64,5.5,473.22,0.03,24.0,0.18,26.29,86.04,11.0,13.0,6.0,6.0,5.0,0
2.0,9.0,6.0,0.0,5.0,1.0,1.0,1.0,15.14,4.8,348.71,0.02,21.0,0.21,19.37,72.65,8.0,13.0,5.0,6.0,7.0,0
2.0,9.0,6.0,0.0,5.0,1.0,1.0,1.0,15.14,4.8,348.71,0.02,21.0,0.21,19.37,72.65,8.0,13.0,5.0,6.0,7.0,0
2.0,9.0,6.0,0.0,5.0,1.0,1.0,1.0,15.14,4.8,348.71,0.02,21.0,0.21,19.37,72.65,8.0,13.0,5.0,6.0,7.0,0
2.0,9.0,6.0,0.0,5.0,1.0,1.0,1.0,15.14,4.8,348.71,0.02,21.0,0.21,19.37,72.65,8.0,13.0,5.0,6.0,7.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,9.0,15.23,6.0,548.26,0.03,24.0,0.17,30.46,91.38,9.0,15.0,6.0,8.0,9.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,6.0,15.9,5.79,532.29,0.03,23.0,0.17,29.57,92.0,9.0,14.0,7.0,9.0,6.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,19.99,5.33,568.57,0.04,28.0,0.19,31.59,106.61,8.0,20.0,6.0,8.0,4.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
0.0,7.0,0.0,0.0,4.0,3.0,1.0,6.0,14.76,4.5,298.97,0.02,20.0,0.22,16.61,66.44,9.0,11.0,5.0,5.0,6.0,0
0.0,7.0,0.0,0.0,4.0,3.0,1.0,6.0,14.76,4.5,298.97,0.02,20.0,0.22,16.61,66.44,9.0,11.0,5.0,5.0,6.0,0
0.0,7.0,0.0,0.0,4.0,3.0,1.0,6.0,14.76,4.5,298.97,0.02,20.0,0.22,16.61,66.44,9.0,11.0,5.0,5.0,6.0,0
0.0,7.0,0.0,0.0,4.0,3.0,1.0,6.0,14.76,4.5,298.97,0.02,20.0,0.22,16.61,66.44,9.0,11.0,5.0,5.0,6.0,0
2.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,24.0,4.67,522.66,0.04,28.0,0.21,29.04,112.0,12.0,16.0,9.0,7.0,10.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,2.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,13.0,27.15,4.45,538.68,0.04,29.0,0.22,29.93,120.93,14.0,15.0,11.0,7.0,13.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,2.0,0
4.0,5.0,4.0,0.0,3.0,3.0,1.0,17.0,34.27,2.78,264.4,0.03,25.0,0.36,14.69,95.18,10.0,15.0,9.0,5.0,21.0,0
4.0,5.0,4.0,0.0,3.0,3.0,1.0,17.0,34.27,2.78,264.4,0.03,25.0,0.36,14.69,95.18,10.0,15.0,9.0,5.0,21.0,0
4.0,5.0,4.0,0.0,3.0,3.0,1.0,17.0,34.27,2.78,264.4,0.03,25.0,0.36,14.69,95.18,10.0,15.0,9.0,5.0,21.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,0.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,0.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,0.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,0.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,0.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,0.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,0.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,0.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,0.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,0.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,10.0,20.19,5.06,517.32,0.03,25.0,0.2,28.74,102.19,9.0,16.0,8.0,9.0,10.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,2.0,0
0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,10.84,1.5,24.38,0.01,7.0,0.67,1.35,16.25,2.0,5.0,2.0,3.0,3.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,2.0,0
0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,10.84,1.5,24.38,0.01,7.0,0.67,1.35,16.25,2.0,5.0,2.0,3.0,3.0,0
0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,10.84,1.5,24.38,0.01,7.0,0.67,1.35,16.25,2.0,5.0,2.0,3.0,3.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,2.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,2.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,2.0,0
1.0,5.0,0.0,0.0,3.0,3.0,1.0,5.0,15.64,5.5,473.22,0.03,24.0,0.18,26.29,86.04,11.0,13.0,6.0,6.0,5.0,0
3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
3.0,3.0,0.0,3.0,2.0,2.0,1.0,7.0,9.87,6.75,449.6,0.02,18.0,0.15,24.98,66.61,6.0,12.0,4.0,9.0,7.0,0
2.0,5.0,0.0,5.0,3.0,3.0,1.0,9.0,19.56,4.5,396.0,0.03,22.0,0.22,22.0,88.0,9.0,13.0,8.0,8.0,9.0,0
2.0,5.0,0.0,5.0,3.0,3.0,1.0,9.0,19.56,4.5,396.0,0.03,22.0,0.22,22.0,88.0,9.0,13.0,8.0,8.0,9.0,0
4.0,3.0,0.0,4.0,2.0,1.0,1.0,9.0,11.63,6.0,418.56,0.02,21.0,0.17,23.25,69.76,8.0,13.0,4.0,6.0,9.0,0
4.0,3.0,0.0,4.0,2.0,1.0,1.0,9.0,11.63,6.0,418.56,0.02,21.0,0.17,23.25,69.76,8.0,13.0,4.0,6.0,9.0,0
4.0,3.0,0.0,4.0,2.0,1.0,1.0,9.0,11.63,6.0,418.56,0.02,21.0,0.17,23.25,69.76,8.0,13.0,4.0,6.0,9.0,0
4.0,3.0,0.0,4.0,2.0,1.0,1.0,9.0,11.63,6.0,418.56,0.02,21.0,0.17,23.25,69.76,8.0,13.0,4.0,6.0,9.0,0
4.0,3.0,0.0,4.0,2.0,1.0,1.0,9.0,11.63,6.0,418.56,0.02,21.0,0.17,23.25,69.76,8.0,13.0,4.0,6.0,9.0,0
4.0,3.0,0.0,4.0,2.0,1.0,1.0,9.0,11.63,6.0,418.56,0.02,21.0,0.17,23.25,69.76,8.0,13.0,4.0,6.0,9.0,0
2.0,5.0,0.0,5.0,3.0,3.0,1.0,9.0,19.56,4.5,396.0,0.03,22.0,0.22,22.0,88.0,9.0,13.0,8.0,8.0,9.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,2.0,0
0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,10.84,1.5,24.38,0.01,7.0,0.67,1.35,16.25,2.0,5.0,2.0,3.0,3.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,2.0,0
1.0,9.0,0.0,6.0,5.0,3.0,5.0,9.0,18.8,4.57,392.92,0.03,22.0,0.22,21.83,85.95,8.0,14.0,7.0,8.0,9.0,0
1.0,9.0,0.0,6.0,5.0,3.0,5.0,9.0,18.8,4.57,392.92,0.03,22.0,0.22,21.83,85.95,8.0,14.0,7.0,8.0,9.0,0
1.0,9.0,0.0,6.0,5.0,3.0,5.0,9.0,18.8,4.57,392.92,0.03,22.0,0.22,21.83,85.95,8.0,14.0,7.0,8.0,9.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.01,7.0,0.4,2.73,19.65,2.0,5.0,2.0,5.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
3.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.75,0.0,3.0,0.0,3.0,2.0,0
3.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.75,0.0,3.0,0.0,3.0,2.0,0
3.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.75,0.0,3.0,0.0,3.0,2.0,0
3.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.75,0.0,3.0,0.0,3.0,2.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,2.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.83,2.0,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,2.0,0
5.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
5.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
5.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
2.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,8.42,7.5,473.37,0.02,19.0,0.13,26.3,63.12,10.0,9.0,4.0,6.0,5.0,0
2.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,8.42,7.5,473.37,0.02,19.0,0.13,26.3,63.12,10.0,9.0,4.0,6.0,5.0,0
2.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,8.42,7.5,473.37,0.02,19.0,0.13,26.3,63.12,10.0,9.0,4.0,6.0,5.0,0
5.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
1.0,3.0,3.0,0.0,2.0,2.0,1.0,3.0,11.56,6.4,473.66,0.02,20.0,0.16,26.31,74.01,8.0,12.0,5.0,8.0,6.0,0
1.0,3.0,3.0,0.0,2.0,2.0,1.0,3.0,11.56,6.4,473.66,0.02,20.0,0.16,26.31,74.01,8.0,12.0,5.0,8.0,6.0,0
1.0,3.0,3.0,0.0,2.0,2.0,1.0,3.0,11.56,6.4,473.66,0.02,20.0,0.16,26.31,74.01,8.0,12.0,5.0,8.0,6.0,0
1.0,3.0,3.0,0.0,2.0,2.0,1.0,3.0,11.56,6.4,473.66,0.02,20.0,0.16,26.31,74.01,8.0,12.0,5.0,8.0,6.0,0
1.0,3.0,3.0,0.0,2.0,2.0,1.0,3.0,11.56,6.4,473.66,0.02,20.0,0.16,26.31,74.01,8.0,12.0,5.0,8.0,6.0,0
1.0,3.0,3.0,0.0,2.0,2.0,1.0,3.0,11.56,6.4,473.66,0.02,20.0,0.16,26.31,74.01,8.0,12.0,5.0,8.0,6.0,0
2.0,5.0,2.0,0.0,3.0,2.0,1.0,5.0,17.76,5.06,455.24,0.03,22.0,0.2,25.29,89.92,9.0,13.0,8.0,9.0,7.0,0
2.0,5.0,2.0,0.0,3.0,2.0,1.0,5.0,17.76,5.06,455.24,0.03,22.0,0.2,25.29,89.92,9.0,13.0,8.0,9.0,7.0,0
2.0,5.0,2.0,0.0,3.0,2.0,1.0,5.0,17.76,5.06,455.24,0.03,22.0,0.2,25.29,89.92,9.0,13.0,8.0,9.0,7.0,0
2.0,5.0,2.0,0.0,3.0,2.0,1.0,5.0,17.76,5.06,455.24,0.03,22.0,0.2,25.29,89.92,9.0,13.0,8.0,9.0,7.0,0
2.0,5.0,2.0,0.0,3.0,2.0,1.0,5.0,17.76,5.06,455.24,0.03,22.0,0.2,25.29,89.92,9.0,13.0,8.0,9.0,7.0,0
2.0,5.0,2.0,0.0,3.0,2.0,1.0,5.0,17.76,5.06,455.24,0.03,22.0,0.2,25.29,89.92,9.0,13.0,8.0,9.0,7.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,2.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.01,7.0,0.4,2.73,19.65,2.0,5.0,2.0,5.0,0.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,13.67,6.0,492.27,0.03,21.0,0.17,27.35,82.04,6.0,15.0,5.0,10.0,4.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.01,7.0,0.4,2.73,19.65,2.0,5.0,2.0,5.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.01,7.0,0.4,2.73,19.65,2.0,5.0,2.0,5.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.01,7.0,0.4,2.73,19.65,2.0,5.0,2.0,5.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.01,7.0,0.4,2.73,19.65,2.0,5.0,2.0,5.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.01,7.0,0.4,2.73,19.65,2.0,5.0,2.0,5.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.01,7.0,0.4,2.73,19.65,2.0,5.0,2.0,5.0,0.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.01,7.0,0.4,2.73,19.65,2.0,5.0,2.0,5.0,0.0,0
