$LOC_BLANK,$BRANCH_COUNT,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CYCLOMATIC_COMPLEXITY,$DESIGN_COMPLEXITY,$ESSENTIAL_COMPLEXITY,$LOC_EXECUTABLE,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$LOC_TOTAL,$>Defective
4.0,7.0,0.0,0.0,4.0,3.0,1.0,21.0,19.78,12.83,3257.4,0.08,54.0,0.08,180.97,253.82,22.0,32.0,12.0,14.0,27.0,0
4.0,3.0,4.0,1.0,2.0,1.0,1.0,10.0,20.67,13.42,3720.79,0.09,59.0,0.07,206.71,277.33,23.0,36.0,12.0,14.0,14.0,0
5.0,7.0,0.0,0.0,4.0,2.0,1.0,8.0,22.85,11.69,3124.06,0.09,55.0,0.09,173.56,267.19,19.0,36.0,13.0,16.0,15.0,0
3.0,3.0,1.0,4.0,2.0,2.0,1.0,17.0,39.07,7.06,1946.71,0.09,58.0,0.14,108.15,275.78,24.0,34.0,17.0,10.0,18.0,0
5.0,7.0,0.0,0.0,4.0,2.0,1.0,8.0,22.85,11.69,3124.06,0.09,55.0,0.09,173.56,267.19,19.0,36.0,13.0,16.0,15.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,11.99,6.67,533.03,0.03,21.0,0.15,29.61,79.95,10.0,11.0,6.0,8.0,4.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,11.09,16.0,2840.25,0.06,56.0,0.06,157.79,177.52,16.0,40.0,3.0,6.0,14.0,0
5.0,7.0,0.0,0.0,4.0,2.0,1.0,8.0,22.85,11.69,3124.06,0.09,55.0,0.09,173.56,267.19,19.0,36.0,13.0,16.0,15.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,11.99,6.67,533.03,0.03,21.0,0.15,29.61,79.95,10.0,11.0,6.0,8.0,4.0,0
3.0,3.0,0.0,0.0,2.0,1.0,1.0,9.0,20.01,12.6,3177.38,0.08,55.0,0.08,176.52,252.17,18.0,37.0,10.0,14.0,14.0,0
6.0,5.0,5.0,0.0,3.0,1.0,1.0,12.0,12.95,14.44,2698.5,0.06,44.0,0.07,149.92,186.91,21.0,23.0,8.0,11.0,17.0,0
6.0,5.0,5.0,0.0,3.0,1.0,1.0,12.0,12.95,14.44,2698.5,0.06,44.0,0.07,149.92,186.91,21.0,23.0,8.0,11.0,17.0,0
6.0,5.0,5.0,0.0,3.0,1.0,1.0,12.0,12.95,14.44,2698.5,0.06,44.0,0.07,149.92,186.91,21.0,23.0,8.0,11.0,17.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,15.11,6.3,599.66,0.03,25.0,0.16,33.31,95.18,7.0,18.0,5.0,9.0,5.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,10.0,19.89,10.4,2150.92,0.07,44.0,0.1,119.5,206.82,13.0,31.0,10.0,16.0,14.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,10.0,19.89,10.4,2150.92,0.07,44.0,0.1,119.5,206.82,13.0,31.0,10.0,16.0,14.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,10.0,19.89,10.4,2150.92,0.07,44.0,0.1,119.5,206.82,13.0,31.0,10.0,16.0,14.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,10.0,12.05,15.79,3001.89,0.06,44.0,0.06,166.77,190.16,17.0,27.0,7.0,13.0,14.0,0
4.0,3.0,4.0,1.0,2.0,1.0,1.0,10.0,20.67,13.42,3720.79,0.09,59.0,0.07,206.71,277.33,23.0,36.0,12.0,14.0,14.0,0
4.0,11.0,0.0,2.0,6.0,3.0,1.0,15.0,25.28,7.13,1283.11,0.06,41.0,0.14,71.28,180.09,19.0,22.0,12.0,9.0,23.0,1
4.0,11.0,0.0,2.0,6.0,3.0,1.0,15.0,25.28,7.13,1283.11,0.06,41.0,0.14,71.28,180.09,19.0,22.0,12.0,9.0,23.0,1
4.0,11.0,0.0,2.0,6.0,3.0,1.0,15.0,25.28,7.13,1283.11,0.06,41.0,0.14,71.28,180.09,19.0,22.0,12.0,9.0,23.0,1
3.0,7.0,0.0,0.0,4.0,2.0,3.0,14.0,22.92,11.54,3050.82,0.09,55.0,0.09,169.49,264.4,20.0,35.0,13.0,15.0,19.0,0
3.0,3.0,0.0,0.0,2.0,1.0,1.0,9.0,20.01,12.6,3177.38,0.08,55.0,0.08,176.52,252.17,18.0,37.0,10.0,14.0,14.0,0
3.0,3.0,0.0,0.0,2.0,1.0,1.0,9.0,20.01,12.6,3177.38,0.08,55.0,0.08,176.52,252.17,18.0,37.0,10.0,14.0,14.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,13.0,21.33,9.92,2097.57,0.07,45.0,0.1,116.53,211.52,17.0,28.0,12.0,14.0,17.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,13.0,21.33,9.92,2097.57,0.07,45.0,0.1,116.53,211.52,17.0,28.0,12.0,14.0,17.0,0
3.0,7.0,1.0,1.0,4.0,4.0,3.0,14.0,31.39,6.33,1259.12,0.07,46.0,0.16,69.95,198.81,19.0,27.0,12.0,8.0,15.0,0
2.0,5.0,0.0,0.0,3.0,2.0,3.0,14.0,22.56,10.0,2256.21,0.08,48.0,0.1,125.35,225.62,20.0,28.0,13.0,13.0,18.0,0
3.0,7.0,1.0,1.0,4.0,4.0,3.0,14.0,31.39,6.33,1259.12,0.07,46.0,0.16,69.95,198.81,19.0,27.0,12.0,8.0,15.0,0
3.0,7.0,1.0,1.0,4.0,4.0,3.0,14.0,31.39,6.33,1259.12,0.07,46.0,0.16,69.95,198.81,19.0,27.0,12.0,8.0,15.0,0
0.0,5.0,0.0,0.0,4.0,2.0,1.0,17.0,25.22,9.21,2138.11,0.08,50.0,0.11,118.78,232.19,17.0,33.0,12.0,13.0,19.0,0
0.0,5.0,0.0,0.0,4.0,2.0,1.0,17.0,25.22,9.21,2138.11,0.08,50.0,0.11,118.78,232.19,17.0,33.0,12.0,13.0,19.0,0
0.0,5.0,0.0,0.0,4.0,2.0,1.0,17.0,25.22,9.21,2138.11,0.08,50.0,0.11,118.78,232.19,17.0,33.0,12.0,13.0,19.0,0
2.0,9.0,0.0,0.0,5.0,3.0,5.0,15.0,20.33,8.91,1613.53,0.06,39.0,0.11,89.64,181.11,14.0,25.0,11.0,14.0,19.0,0
2.0,9.0,0.0,0.0,5.0,3.0,5.0,15.0,20.33,8.91,1613.53,0.06,39.0,0.11,89.64,181.11,14.0,25.0,11.0,14.0,19.0,0
2.0,9.0,0.0,0.0,5.0,3.0,5.0,15.0,20.33,8.91,1613.53,0.06,39.0,0.11,89.64,181.11,14.0,25.0,11.0,14.0,19.0,0
1.0,7.0,0.0,0.0,4.0,3.0,4.0,18.0,21.04,8.5,1519.92,0.06,39.0,0.12,84.44,178.81,17.0,22.0,12.0,12.0,21.0,0
1.0,7.0,0.0,0.0,4.0,3.0,4.0,18.0,21.04,8.5,1519.92,0.06,39.0,0.12,84.44,178.81,17.0,22.0,12.0,12.0,21.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,8.0,13.4,5.25,369.2,0.02,18.0,0.19,20.51,70.32,7.0,11.0,6.0,9.0,9.0,0
5.0,7.0,3.0,0.0,4.0,2.0,3.0,16.0,23.5,10.0,2350.22,0.08,50.0,0.1,130.57,235.02,20.0,30.0,13.0,13.0,26.0,1
4.0,9.0,0.0,3.0,5.0,3.0,1.0,15.0,27.74,7.13,1408.29,0.07,45.0,0.14,78.24,197.65,19.0,26.0,12.0,9.0,24.0,1
11.0,4.0,1.0,3.0,3.0,3.0,1.0,17.0,29.58,9.45,2644.27,0.09,61.0,0.11,146.9,279.68,16.0,45.0,11.0,13.0,34.0,0
4.0,9.0,0.0,3.0,5.0,3.0,1.0,15.0,27.74,7.13,1408.29,0.07,45.0,0.14,78.24,197.65,19.0,26.0,12.0,9.0,24.0,1
1.0,7.0,0.0,0.0,4.0,3.0,4.0,18.0,21.04,8.5,1519.92,0.06,39.0,0.12,84.44,178.81,17.0,22.0,12.0,12.0,21.0,0
4.0,9.0,0.0,3.0,5.0,3.0,1.0,15.0,27.74,7.13,1408.29,0.07,45.0,0.14,78.24,197.65,19.0,26.0,12.0,9.0,24.0,1
2.0,15.0,0.0,0.0,8.0,2.0,7.0,15.0,38.96,8.29,2674.97,0.11,64.0,0.12,148.61,322.84,29.0,35.0,21.0,12.0,19.0,0
3.0,7.0,0.0,0.0,4.0,2.0,3.0,14.0,22.92,11.54,3050.82,0.09,55.0,0.09,169.49,264.4,20.0,35.0,13.0,15.0,19.0,0
4.0,3.0,4.0,1.0,2.0,1.0,1.0,10.0,20.67,13.42,3720.79,0.09,59.0,0.07,206.71,277.33,23.0,36.0,12.0,14.0,14.0,0
21.0,5.0,0.0,11.0,3.0,2.0,1.0,15.0,15.95,8.57,1172.07,0.05,35.0,0.12,65.11,136.74,15.0,20.0,7.0,8.0,49.0,1
21.0,5.0,0.0,11.0,3.0,2.0,1.0,15.0,15.95,8.57,1172.07,0.05,35.0,0.12,65.11,136.74,15.0,20.0,7.0,8.0,49.0,1
21.0,5.0,0.0,11.0,3.0,2.0,1.0,15.0,15.95,8.57,1172.07,0.05,35.0,0.12,65.11,136.74,15.0,20.0,7.0,8.0,49.0,1
24.0,3.0,0.0,5.0,2.0,2.0,1.0,12.0,14.59,7.5,820.45,0.04,28.0,0.13,45.58,109.39,10.0,18.0,6.0,9.0,43.0,0
24.0,3.0,0.0,5.0,2.0,2.0,1.0,12.0,14.59,7.5,820.45,0.04,28.0,0.13,45.58,109.39,10.0,18.0,6.0,9.0,43.0,0
24.0,3.0,0.0,5.0,2.0,2.0,1.0,12.0,14.59,7.5,820.45,0.04,28.0,0.13,45.58,109.39,10.0,18.0,6.0,9.0,43.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,8.0,13.4,5.25,369.2,0.02,18.0,0.19,20.51,70.32,7.0,11.0,6.0,9.0,9.0,0
36.0,5.0,0.0,7.0,3.0,2.0,1.0,16.0,16.73,9.29,1442.29,0.05,38.0,0.11,80.13,155.32,13.0,25.0,7.0,10.0,61.0,0
36.0,5.0,0.0,7.0,3.0,2.0,1.0,16.0,16.73,9.29,1442.29,0.05,38.0,0.11,80.13,155.32,13.0,25.0,7.0,10.0,61.0,0
36.0,5.0,0.0,7.0,3.0,2.0,1.0,16.0,16.73,9.29,1442.29,0.05,38.0,0.11,80.13,155.32,13.0,25.0,7.0,10.0,61.0,0
11.0,4.0,1.0,3.0,3.0,3.0,1.0,17.0,29.58,9.45,2644.27,0.09,61.0,0.11,146.9,279.68,16.0,45.0,11.0,13.0,34.0,0
11.0,4.0,1.0,3.0,3.0,3.0,1.0,17.0,29.58,9.45,2644.27,0.09,61.0,0.11,146.9,279.68,16.0,45.0,11.0,13.0,34.0,0
7.0,5.0,0.0,6.0,3.0,2.0,3.0,12.0,21.31,9.0,1725.8,0.06,43.0,0.11,95.88,191.76,18.0,25.0,11.0,11.0,27.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,8.0,13.4,5.25,369.2,0.02,18.0,0.19,20.51,70.32,7.0,11.0,6.0,9.0,9.0,0
4.0,9.0,0.0,7.0,5.0,5.0,5.0,12.0,33.95,7.56,1941.78,0.09,54.0,0.13,107.88,256.76,22.0,32.0,16.0,11.0,27.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,8.0,13.4,5.25,369.2,0.02,18.0,0.19,20.51,70.32,7.0,11.0,6.0,9.0,9.0,0
7.0,5.0,0.0,6.0,3.0,2.0,3.0,12.0,21.31,9.0,1725.8,0.06,43.0,0.11,95.88,191.76,18.0,25.0,11.0,11.0,27.0,0
8.0,11.0,0.0,4.0,6.0,1.0,6.0,9.0,27.28,5.88,944.71,0.05,36.0,0.17,52.48,160.54,17.0,19.0,13.0,9.0,23.0,1
8.0,11.0,0.0,4.0,6.0,1.0,6.0,9.0,27.28,5.88,944.71,0.05,36.0,0.17,52.48,160.54,17.0,19.0,13.0,9.0,23.0,1
8.0,11.0,0.0,4.0,6.0,1.0,6.0,9.0,27.28,5.88,944.71,0.05,36.0,0.17,52.48,160.54,17.0,19.0,13.0,9.0,23.0,1
2.0,7.0,0.0,1.0,4.0,4.0,1.0,18.0,25.9,7.89,1613.77,0.07,43.0,0.13,89.65,204.46,17.0,26.0,14.0,13.0,23.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,16.37,6.0,589.61,0.03,31.0,0.17,32.75,98.27,15.0,16.0,5.0,4.0,6.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,16.37,6.0,589.61,0.03,31.0,0.17,32.75,98.27,15.0,16.0,5.0,4.0,6.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,16.37,6.0,589.61,0.03,31.0,0.17,32.75,98.27,15.0,16.0,5.0,4.0,6.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,16.37,6.0,589.61,0.03,31.0,0.17,32.75,98.27,15.0,16.0,5.0,4.0,6.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,16.37,6.0,589.61,0.03,31.0,0.17,32.75,98.27,15.0,16.0,5.0,4.0,6.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,16.37,6.0,589.61,0.03,31.0,0.17,32.75,98.27,15.0,16.0,5.0,4.0,6.0,0
1.0,15.0,0.0,2.0,8.0,7.0,8.0,11.0,26.82,9.62,2479.26,0.09,57.0,0.1,137.74,257.83,25.0,32.0,13.0,10.0,16.0,0
4.0,3.0,0.0,0.0,2.0,1.0,1.0,12.0,23.11,12.46,3586.99,0.1,62.0,0.08,199.28,287.92,23.0,39.0,12.0,13.0,18.0,0
1.0,11.0,2.0,0.0,6.0,5.0,4.0,12.0,32.4,5.33,922.01,0.06,40.0,0.19,51.22,172.88,16.0,24.0,12.0,8.0,14.0,1
1.0,11.0,2.0,0.0,6.0,5.0,4.0,12.0,32.4,5.33,922.01,0.06,40.0,0.19,51.22,172.88,16.0,24.0,12.0,8.0,14.0,1
1.0,11.0,2.0,0.0,6.0,5.0,4.0,12.0,32.4,5.33,922.01,0.06,40.0,0.19,51.22,172.88,16.0,24.0,12.0,8.0,14.0,1
2.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,19.58,3.5,239.86,0.02,18.0,0.29,13.33,68.53,7.0,11.0,7.0,7.0,10.0,0
2.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,19.58,3.5,239.86,0.02,18.0,0.29,13.33,68.53,7.0,11.0,7.0,7.0,10.0,0
2.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,19.58,3.5,239.86,0.02,18.0,0.29,13.33,68.53,7.0,11.0,7.0,7.0,10.0,0
1.0,1.0,0.0,2.0,1.0,1.0,1.0,8.0,13.54,9.0,1096.52,0.04,32.0,0.11,60.92,121.84,10.0,22.0,5.0,9.0,13.0,0
2.0,7.0,0.0,2.0,4.0,4.0,1.0,15.0,21.83,8.25,1485.7,0.06,41.0,0.12,82.54,180.09,15.0,26.0,10.0,11.0,21.0,1
2.0,11.0,0.0,0.0,6.0,1.0,6.0,11.0,15.51,10.21,1618.53,0.05,38.0,0.1,89.92,158.46,13.0,25.0,7.0,11.0,15.0,0
6.0,3.0,0.0,3.0,2.0,2.0,1.0,13.0,21.24,11.23,2676.78,0.08,52.0,0.09,148.71,238.42,19.0,33.0,11.0,13.0,25.0,0
36.0,1.0,0.0,24.0,1.0,1.0,1.0,46.0,515.21,2.2,2499.34,0.38,178.0,0.45,138.85,1134.76,87.0,91.0,79.0,4.0,108.0,1
13.0,9.0,1.0,20.0,5.0,5.0,1.0,23.0,30.19,7.85,1858.26,0.08,51.0,0.13,103.24,236.84,17.0,34.0,13.0,12.0,24.0,0
13.0,9.0,1.0,20.0,5.0,5.0,1.0,23.0,30.19,7.85,1858.26,0.08,51.0,0.13,103.24,236.84,17.0,34.0,13.0,12.0,24.0,0
2.0,5.0,0.0,0.0,3.0,3.0,1.0,24.0,15.94,10.2,1658.45,0.05,47.0,0.1,92.14,162.59,17.0,30.0,5.0,6.0,28.0,0
16.0,5.0,2.0,24.0,3.0,3.0,1.0,15.0,36.19,7.18,1867.89,0.09,52.0,0.14,103.77,260.0,21.0,31.0,19.0,13.0,17.0,0
16.0,5.0,2.0,24.0,3.0,3.0,1.0,15.0,36.19,7.18,1867.89,0.09,52.0,0.14,103.77,260.0,21.0,31.0,19.0,13.0,17.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,11.0,14.07,8.0,900.7,0.04,27.0,0.13,50.04,112.59,8.0,19.0,6.0,12.0,15.0,0
3.0,7.0,1.0,1.0,4.0,4.0,3.0,14.0,31.39,6.33,1259.12,0.07,46.0,0.16,69.95,198.81,19.0,27.0,12.0,8.0,15.0,0
3.0,9.0,0.0,0.0,5.0,4.0,1.0,14.0,18.55,13.36,3308.7,0.08,50.0,0.07,183.82,247.71,22.0,28.0,14.0,17.0,19.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,12.51,8.0,800.63,0.03,24.0,0.13,44.48,100.08,8.0,16.0,6.0,12.0,9.0,0
36.0,1.0,0.0,24.0,1.0,1.0,1.0,46.0,515.21,2.2,2499.34,0.38,178.0,0.45,138.85,1134.76,87.0,91.0,79.0,4.0,108.0,1
3.0,9.0,0.0,0.0,5.0,4.0,1.0,14.0,18.55,13.36,3308.7,0.08,50.0,0.07,183.82,247.71,22.0,28.0,14.0,17.0,19.0,0
13.0,9.0,1.0,20.0,5.0,5.0,1.0,23.0,30.19,7.85,1858.26,0.08,51.0,0.13,103.24,236.84,17.0,34.0,13.0,12.0,24.0,0
6.0,3.0,0.0,3.0,2.0,2.0,1.0,13.0,21.24,11.23,2676.78,0.08,52.0,0.09,148.71,238.42,19.0,33.0,11.0,13.0,25.0,0
6.0,5.0,4.0,5.0,3.0,2.0,1.0,11.0,24.87,11.46,3265.45,0.09,63.0,0.09,181.41,284.98,25.0,38.0,12.0,11.0,15.0,0
2.0,9.0,0.0,0.0,5.0,4.0,1.0,12.0,19.79,13.14,3418.0,0.09,53.0,0.08,189.89,260.07,23.0,30.0,14.0,16.0,16.0,0
22.0,1.0,12.0,88.0,1.0,1.0,1.0,10.0,122.07,3.6,1582.0,0.15,85.0,0.28,87.89,439.44,36.0,49.0,30.0,6.0,22.0,1
22.0,1.0,12.0,88.0,1.0,1.0,1.0,10.0,122.07,3.6,1582.0,0.15,85.0,0.28,87.89,439.44,36.0,49.0,30.0,6.0,22.0,1
22.0,1.0,12.0,88.0,1.0,1.0,1.0,10.0,122.07,3.6,1582.0,0.15,85.0,0.28,87.89,439.44,36.0,49.0,30.0,6.0,22.0,1
22.0,1.0,13.0,85.0,1.0,1.0,1.0,8.0,114.32,3.72,1585.48,0.14,83.0,0.27,88.08,425.73,36.0,47.0,29.0,6.0,21.0,0
22.0,1.0,13.0,85.0,1.0,1.0,1.0,8.0,114.32,3.72,1585.48,0.14,83.0,0.27,88.08,425.73,36.0,47.0,29.0,6.0,21.0,0
22.0,1.0,13.0,85.0,1.0,1.0,1.0,8.0,114.32,3.72,1585.48,0.14,83.0,0.27,88.08,425.73,36.0,47.0,29.0,6.0,21.0,0
2.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,24.0,4.67,522.66,0.04,28.0,0.21,29.04,112.0,12.0,16.0,9.0,7.0,10.0,0
16.0,1.0,0.0,52.0,1.0,1.0,1.0,19.0,116.98,3.0,1052.81,0.12,73.0,0.33,58.49,350.94,36.0,37.0,24.0,4.0,19.0,0
16.0,1.0,0.0,52.0,1.0,1.0,1.0,19.0,116.98,3.0,1052.81,0.12,73.0,0.33,58.49,350.94,36.0,37.0,24.0,4.0,19.0,0
16.0,1.0,0.0,52.0,1.0,1.0,1.0,19.0,116.98,3.0,1052.81,0.12,73.0,0.33,58.49,350.94,36.0,37.0,24.0,4.0,19.0,0
16.0,1.0,0.0,52.0,1.0,1.0,1.0,19.0,116.98,3.0,1052.81,0.12,73.0,0.33,58.49,350.94,36.0,37.0,24.0,4.0,19.0,0
3.0,11.0,0.0,0.0,6.0,1.0,5.0,12.0,14.39,10.29,1522.29,0.05,37.0,0.1,84.57,148.0,16.0,21.0,7.0,9.0,17.0,0
3.0,11.0,0.0,0.0,6.0,1.0,5.0,12.0,14.39,10.29,1522.29,0.05,37.0,0.1,84.57,148.0,16.0,21.0,7.0,9.0,17.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,30.15,2.78,232.67,0.03,22.0,0.36,12.93,83.76,10.0,12.0,9.0,5.0,6.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,30.15,2.78,232.67,0.03,22.0,0.36,12.93,83.76,10.0,12.0,9.0,5.0,6.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,30.15,2.78,232.67,0.03,22.0,0.36,12.93,83.76,10.0,12.0,9.0,5.0,6.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,25.66,3.75,360.79,0.03,26.0,0.27,20.04,96.21,12.0,14.0,8.0,5.0,9.0,1
0.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,25.66,3.75,360.79,0.03,26.0,0.27,20.04,96.21,12.0,14.0,8.0,5.0,9.0,1
0.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,25.66,3.75,360.79,0.03,26.0,0.27,20.04,96.21,12.0,14.0,8.0,5.0,9.0,1
2.0,7.0,0.0,0.0,4.0,2.0,3.0,13.0,21.33,9.92,2097.57,0.07,45.0,0.1,116.53,211.52,17.0,28.0,12.0,14.0,17.0,0
4.0,7.0,1.0,1.0,4.0,2.0,1.0,11.0,10.99,16.88,3129.74,0.06,41.0,0.06,173.87,185.47,18.0,23.0,8.0,15.0,19.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,11.0,12.35,16.0,3162.47,0.07,45.0,0.06,175.69,197.65,16.0,29.0,7.0,14.0,11.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,30.15,2.78,232.67,0.03,22.0,0.36,12.93,83.76,10.0,12.0,9.0,5.0,8.0,0
