$lines,$cyclomatic,$churn,$churn_adds,$churn_dels,$num_commits,$num_developers,$num_pre_release_issues,$changed_lines,$mean_experience,$post_num_commits,$num_cochanged_files,$>num_issues
147,11,0,0,0,0,0,0,0,0.0,0,0,0
85,5,0,0,0,0,0,0,0,0.0,0,0,0
169,8,0,0,0,0,0,0,0,0.0,0,0,0
123,7,0,0,0,0,0,0,0,0.0,0,0,0
46,1,4,2,2,1,1,0,0,0.0,0,0,0
278,23,0,0,0,0,0,0,0,0.0,0,0,0
136,10,0,0,0,0,0,0,0,0.0,0,0,0
125,9,0,0,0,0,0,0,0,0.0,0,0,0
236,19,4,2,2,1,1,0,0,0.0,0,0,0
429,40,0,0,0,0,0,0,0,0.0,0,0,0
106,11,0,0,0,0,0,0,0,0.0,0,0,0
423,22,2,1,1,1,1,0,0,0.0,0,0,0
558,47,0,0,0,0,0,0,0,0.0,0,0,0
107,8,0,0,0,0,0,0,0,0.0,0,0,0
141,2,142,142,0,1,1,0,0,0.0,0,0,0
182,15,185,185,0,1,1,0,0,0.0,0,0,0
65,4,0,0,0,0,0,0,0,0.0,0,0,0
73,4,0,0,0,0,0,0,0,0.0,0,0,0
46,1,47,47,0,1,1,0,0,0.0,0,0,0
41,1,0,0,0,0,0,0,0,0.0,0,0,0
176,16,36,23,13,2,1,0,0,0.0,0,0,0
44,3,0,0,0,0,0,0,0,0.0,0,0,0
91,5,0,0,0,0,0,0,0,0.0,0,0,0
68,4,4,2,2,1,1,0,0,0.0,0,0,0
82,5,10,4,6,4,3,0,0,0.0,0,0,0
57,3,0,0,0,0,0,0,0,0.0,0,0,0
169,10,0,0,0,0,0,0,0,0.0,0,0,0
347,24,86,57,29,7,1,0,0,0.0,0,0,0
90,5,0,0,0,0,0,0,0,0.0,0,0,0
76,5,24,23,1,1,1,0,0,0.0,0,0,0
304,28,164,12,152,1,1,0,0,0.0,0,0,0
484,39,69,41,28,8,3,0,0,0.0,0,0,0
166,14,234,201,33,2,1,0,0,0.0,0,0,0
164,10,185,177,8,3,1,0,0,0.0,0,0,0
96,7,103,101,2,2,1,0,0,0.0,0,0,0
64,4,67,66,1,2,2,0,0,0.0,0,0,0
140,16,140,140,0,1,1,0,0,0.0,0,0,0
48,2,49,49,0,1,1,0,0,0.0,0,0,0
51,2,55,55,0,1,1,0,0,0.0,0,0,0
160,15,164,164,0,1,1,0,0,0.0,0,0,0
47,2,46,46,0,1,1,0,0,0.0,0,0,0
85,3,86,86,0,1,1,0,0,0.0,0,0,0
34,1,34,34,0,1,1,0,0,0.0,0,0,0
59,1,61,61,0,1,1,0,0,0.0,0,0,0
505,39,679,599,80,6,4,2,0,0.0,0,0,0
38,1,3,1,2,1,1,0,0,0.0,0,0,0
67,4,13,6,7,3,3,0,0,0.0,0,0,0
36,1,5,2,3,1,1,0,0,0.0,0,0,0
47,1,18,10,8,3,3,0,0,0.0,0,0,0
72,3,6,0,6,1,1,0,0,0.0,0,0,0
58,1,10,5,5,1,1,0,0,0.0,0,0,0
275,28,144,76,68,5,4,1,0,0.0,0,0,0
142,9,34,15,19,1,1,0,0,0.0,0,0,0
117,6,31,16,15,3,3,1,0,0.0,0,0,0
158,14,16,7,9,1,1,0,0,0.0,0,0,0
157,13,20,9,11,1,1,0,0,0.0,0,0,0
68,4,9,4,5,1,1,0,0,0.0,0,0,0
75,4,13,5,8,1,1,0,0,0.0,0,0,0
282,22,291,134,157,8,4,0,382,44.75,4,1,1
38,1,0,0,0,0,0,0,0,0.0,0,0,0
43,2,0,0,0,0,0,0,0,0.0,0,0,0
446,43,3,2,1,1,1,1,0,0.0,0,0,0
1136,105,538,378,160,21,7,4,0,0.0,0,0,0
377,36,81,53,28,2,2,0,0,0.0,0,0,0
4104,408,4995,2842,2153,78,11,17,93,58.5,6,9,5
329,32,356,343,13,2,1,0,0,0.0,0,0,0
31,0,0,0,0,0,0,0,0,0.0,0,0,0
44,2,4,1,3,1,1,0,0,0.0,0,0,0
43,1,43,43,0,1,1,0,0,0.0,0,0,0
36,1,36,36,0,1,1,0,0,0.0,0,0,0
43,1,0,0,0,0,0,0,0,0.0,0,0,0
39,1,0,0,0,0,0,0,0,0.0,0,0,0
52,1,2,1,1,1,1,0,0,0.0,0,0,0
62,2,0,0,0,0,0,0,0,0.0,0,0,0
144,16,0,0,0,0,0,0,0,0.0,0,0,0
34,1,0,0,0,0,0,0,0,0.0,0,0,0
34,0,0,0,0,0,0,0,0,0.0,0,0,0
53,2,0,0,0,0,0,0,0,0.0,0,0,0
42,1,0,0,0,0,0,0,0,0.0,0,0,0
53,2,0,0,0,0,0,0,0,0.0,0,0,0
45,1,0,0,0,0,0,0,0,0.0,0,0,0
54,2,32,15,17,3,2,2,0,0.0,0,0,0
380,35,382,267,115,13,6,2,23,75.0,4,2,3
1573,179,934,519,415,27,7,5,14,43.0,1,0,1
148,12,15,12,3,2,1,2,0,0.0,0,0,0
54,2,27,25,2,1,1,0,0,0.0,0,0,0
168,17,60,45,15,4,3,1,0,0.0,0,0,0
1554,148,1297,710,587,33,8,9,74,58.3333333333,3,6,3
387,38,51,27,24,3,3,2,0,0.0,0,0,0
167,10,118,78,40,8,3,1,0,0.0,0,0,0
226,20,0,0,0,0,0,0,0,0.0,0,0,0
131,13,43,43,0,1,1,0,0,0.0,0,0,0
1391,119,1016,578,438,39,8,4,60,52.0,3,5,4
280,19,6,4,2,2,2,0,0,0.0,0,0,0
207,14,59,26,33,2,2,1,0,0.0,0,0,0
324,29,156,84,72,5,3,0,0,0.0,0,0,0
372,32,0,0,0,0,0,0,24,35.0,1,1,1
126,8,0,0,0,0,0,0,0,0.0,0,0,0
63,3,0,0,0,0,0,0,0,0.0,0,0,0
1461,146,1972,1062,910,38,8,6,122,45.0,1,0,1
326,29,19,14,5,1,1,0,0,0.0,0,0,0
59,4,0,0,0,0,0,0,0,0.0,0,0,0
170,16,123,93,30,10,4,2,0,0.0,0,0,0
345,35,308,191,117,17,6,5,7,74.0,1,0,1
217,16,6,2,4,1,1,0,0,0.0,0,0,0
1031,100,590,317,273,25,4,5,40,61.0,1,0,1
63,3,0,0,0,0,0,0,0,0.0,0,0,0
91,3,0,0,0,0,0,0,0,0.0,0,0,0
41,1,10,5,5,1,1,0,0,0.0,0,0,0
40,1,40,40,0,1,1,0,0,0.0,0,0,0
64,3,0,0,0,0,0,0,0,0.0,0,0,0
88,4,0,0,0,0,0,0,0,0.0,0,0,0
113,10,0,0,0,0,0,0,0,0.0,0,0,0
109,10,0,0,0,0,0,0,0,0.0,0,0,0
65,3,0,0,0,0,0,0,0,0.0,0,0,0
185,13,110,68,42,5,2,1,51,61.0,2,0,2
195,17,92,60,32,6,3,1,0,0.0,0,0,0
165,16,56,24,32,6,4,1,22,45.5,2,4,2
118,9,0,0,0,0,0,0,0,0.0,0,0,0
61,3,169,113,56,3,1,0,0,0.0,0,0,0
109,9,0,0,0,0,0,0,0,0.0,0,0,0
120,11,0,0,0,0,0,0,0,0.0,0,0,0
38,1,0,0,0,0,0,0,0,0.0,0,0,0
140,11,164,150,14,2,2,1,0,0.0,0,0,0
74,4,0,0,0,0,0,0,0,0.0,0,0,0
148,14,166,157,9,2,2,0,20,34.0,1,0,1
57,2,90,6,84,2,1,0,0,0.0,0,0,0
183,15,33,31,2,2,2,1,36,33.0,1,2,1
85,3,5,2,3,1,1,0,0,0.0,0,0,0
110,6,0,0,0,0,0,0,0,0.0,0,0,0
117,4,0,0,0,0,0,0,0,0.0,0,0,0
81,3,0,0,0,0,0,0,0,0.0,0,0,0
160,8,17,8,9,2,1,0,0,0.0,0,0,0
110,12,245,141,104,5,2,1,0,0.0,0,0,0
36,1,3,2,1,1,1,0,0,0.0,0,0,0
41,1,0,0,0,0,0,0,0,0.0,0,0,0
35,1,38,37,1,2,2,0,0,0.0,0,0,0
36,1,40,38,2,2,2,0,0,0.0,0,0,0
361,35,92,55,37,3,2,1,0,0.0,0,0,0
449,37,0,0,0,0,0,0,0,0.0,0,0,0
105,3,0,0,0,0,0,0,0,0.0,0,0,0
66,4,0,0,0,0,0,0,0,0.0,0,0,0
92,4,0,0,0,0,0,0,0,0.0,0,0,0
37,1,0,0,0,0,0,0,0,0.0,0,0,0
67,3,0,0,0,0,0,0,0,0.0,0,0,0
53,2,8,5,3,1,1,1,0,0.0,0,0,0
86,8,0,0,0,0,0,0,0,0.0,0,0,0
71,4,0,0,0,0,0,0,0,0.0,0,0,0
46,2,0,0,0,0,0,0,0,0.0,0,0,0
81,5,0,0,0,0,0,0,0,0.0,0,0,0
126,7,8,5,3,1,1,1,0,0.0,0,0,0
206,19,19,4,15,1,1,1,0,0.0,0,0,0
190,16,52,40,12,4,2,1,0,0.0,0,0,0
73,6,0,0,0,0,0,0,0,0.0,0,0,0
128,7,0,0,0,0,0,0,0,0.0,0,0,0
309,23,53,36,17,3,3,1,0,0.0,0,0,0
45,1,0,0,0,0,0,0,0,0.0,0,0,0
135,9,40,24,16,2,2,0,0,0.0,0,0,0
52,2,0,0,0,0,0,0,0,0.0,0,0,0
98,8,37,27,10,2,2,0,0,0.0,0,0,0
171,17,8,4,4,2,2,0,0,0.0,0,0,0
51,2,0,0,0,0,0,0,3,94.0,1,0,1
63,4,0,0,0,0,0,0,0,0.0,0,0,0
49,2,0,0,0,0,0,0,0,0.0,0,0,0
246,16,54,32,22,3,2,0,0,0.0,0,0,0
353,32,152,59,93,4,1,1,0,0.0,0,0,0
176,14,23,12,11,2,2,1,0,0.0,0,0,0
31,0,13,5,8,1,1,1,0,0.0,0,0,0
46,2,15,14,1,1,1,0,0,0.0,0,0,0
869,83,68,52,16,5,3,2,0,0.0,0,0,0
126,8,40,29,11,2,2,1,0,0.0,0,0,0
87,6,0,0,0,0,0,0,0,0.0,0,0,0
99,4,2,1,1,1,1,0,0,0.0,0,0,0
102,9,2,1,1,1,1,0,0,0.0,0,0,0
96,7,6,6,0,1,1,0,0,0.0,0,0,0
43,1,2,2,0,1,1,0,0,0.0,0,0,0
32,1,0,0,0,0,0,0,0,0.0,0,0,0
51,1,0,0,0,0,0,0,0,0.0,0,0,0
40,1,0,0,0,0,0,0,0,0.0,0,0,0
373,34,597,283,314,4,3,1,0,0.0,0,0,0
701,75,401,290,111,7,2,1,66,41.0,2,1,2
79,5,2,1,1,1,1,0,0,0.0,0,0,0
117,7,0,0,0,0,0,0,0,0.0,0,0,0
51,2,0,0,0,0,0,0,0,0.0,0,0,0
511,47,182,110,72,8,4,3,0,0.0,0,0,0
66,2,0,0,0,0,0,0,0,0.0,0,0,0
200,15,179,179,0,1,1,0,0,0.0,0,0,0
204,17,9,5,4,1,1,1,14,34.0,1,1,1
502,59,204,108,96,6,2,1,0,0.0,0,0,0
410,42,38,20,18,2,2,0,0,0.0,0,0,0
110,10,0,0,0,0,0,0,0,0.0,0,0,0
52,3,0,0,0,0,0,0,0,0.0,0,0,0
192,18,25,15,10,2,2,0,0,0.0,0,0,0
104,4,15,5,10,1,1,1,0,0.0,0,0,0
298,27,4,4,0,1,1,1,0,0.0,0,0,0
230,20,0,0,0,0,0,0,0,0.0,0,0,0
278,26,31,21,10,1,1,0,0,0.0,0,0,0
92,5,0,0,0,0,0,0,0,0.0,0,0,0
57,1,25,21,4,2,2,0,0,0.0,0,0,0
37,1,0,0,0,0,0,0,0,0.0,0,0,0
204,18,116,66,50,3,2,0,0,0.0,0,0,0
39,1,0,0,0,0,0,0,0,0.0,0,0,0
40,1,0,0,0,0,0,0,0,0.0,0,0,0
257,24,4,2,2,1,1,0,0,0.0,0,0,0
619,42,253,141,112,6,4,1,45,51.0,2,0,1
118,8,19,10,9,2,2,0,0,0.0,0,0,0
221,20,0,0,0,0,0,0,0,0.0,0,0,0
84,2,0,0,0,0,0,0,0,0.0,0,0,0
64,2,0,0,0,0,0,0,0,0.0,0,0,0
61,3,0,0,0,0,0,0,0,0.0,0,0,0
68,4,4,2,2,1,1,0,0,0.0,0,0,0
82,5,0,0,0,0,0,0,0,0.0,0,0,0
458,30,615,335,280,15,6,2,150,42.0,1,1,2
96,6,20,18,2,2,2,1,0,0.0,0,0,0
42,1,0,0,0,0,0,0,0,0.0,0,0,0
122,5,29,19,10,1,1,0,0,0.0,0,0,0
82,4,0,0,0,0,0,0,0,0.0,0,0,0
242,17,0,0,0,0,0,0,0,0.0,0,0,0
398,27,472,247,225,8,4,5,0,0.0,0,0,0
35,1,0,0,0,0,0,0,0,0.0,0,0,0
234,21,309,183,126,3,2,0,0,0.0,0,0,0
189,11,0,0,0,0,0,0,0,0.0,0,0,0
484,42,126,83,43,8,4,3,0,0.0,0,0,0
289,25,52,38,14,5,1,1,0,0.0,0,0,0
186,15,13,10,3,1,1,0,0,0.0,0,0,0
168,15,87,61,26,8,4,1,12,33.0,1,1,1
221,15,62,36,26,7,4,0,16,41.0,1,0,1
194,18,19,14,5,3,2,0,0,0.0,0,0,0
236,21,29,25,4,3,2,1,0,0.0,0,0,0
446,33,75,60,15,3,3,2,0,0.0,0,0,0
249,20,14,13,1,2,2,1,0,0.0,0,0,0
75,3,2,1,1,1,1,0,0,0.0,0,0,0
147,10,0,0,0,0,0,0,0,0.0,0,0,0
242,19,17,11,6,2,1,0,0,0.0,0,0,0
1790,180,2803,1511,1292,25,7,3,429,63.8571428571,7,10,6
1411,151,1584,839,745,39,7,4,134,65.6666666667,3,5,3
71,4,110,55,55,2,1,0,0,0.0,0,0,0
212,10,142,79,63,4,1,0,0,0.0,0,0,0
96,5,0,0,0,0,0,0,0,0.0,0,0,0
49,2,0,0,0,0,0,0,0,0.0,0,0,0
37,1,0,0,0,0,0,0,0,0.0,0,0,0
55,4,0,0,0,0,0,0,0,0.0,0,0,0
35,1,38,38,0,1,1,0,0,0.0,0,0,0
35,1,53,44,9,2,1,0,0,0.0,0,0,0
40,1,0,0,0,0,0,0,0,0.0,0,0,0
241,17,164,141,23,4,3,0,0,0.0,0,0,0
92,7,118,104,14,3,2,0,0,0.0,0,0,0
250,19,105,58,47,1,1,0,0,0.0,0,0,0
327,32,39,36,3,3,3,1,15,78.0,1,0,1
129,8,60,15,45,3,1,0,0,0.0,0,0,0
177,15,23,16,7,3,2,0,0,0.0,0,0,0
512,40,11,9,2,1,1,1,0,0.0,0,0,0
178,15,13,12,1,2,2,1,0,0.0,0,0,0
71,4,4,2,2,1,1,0,0,0.0,0,0,0
59,3,12,6,6,1,1,0,0,0.0,0,0,0
67,4,22,15,7,1,1,0,0,0.0,0,0,0
232,14,4,1,3,2,1,0,0,0.0,0,0,0
62,3,1,1,0,1,1,0,0,0.0,0,0,0
116,8,15,7,8,1,1,0,0,0.0,0,0,0
99,6,0,0,0,0,0,0,0,0.0,0,0,0
279,29,176,85,91,1,1,0,14,37.0,1,0,1
160,10,0,0,0,0,0,0,0,0.0,0,0,0
58,3,0,0,0,0,0,0,0,0.0,0,0,0
193,14,0,0,0,0,0,0,0,0.0,0,0,0
189,17,17,15,2,2,1,0,0,0.0,0,0,0
383,29,64,31,33,3,2,1,0,0.0,0,0,0
197,16,0,0,0,0,0,0,0,0.0,0,0,0
89,6,0,0,0,0,0,0,0,0.0,0,0,0
50,1,0,0,0,0,0,0,0,0.0,0,0,0
102,5,3,2,1,1,1,1,0,0.0,0,0,0
93,6,8,7,1,2,2,2,0,0.0,0,0,0
49,2,6,5,1,2,2,0,0,0.0,0,0,0
63,3,62,62,0,1,1,0,0,0.0,0,0,0
251,19,86,48,38,3,2,2,23,31.0,1,1,1
132,8,0,0,0,0,0,0,0,0.0,0,0,0
115,9,0,0,0,0,0,0,0,0.0,0,0,0
94,6,0,0,0,0,0,0,0,0.0,0,0,0
276,20,16,9,7,1,1,1,0,0.0,0,0,0
114,6,0,0,0,0,0,0,0,0.0,0,0,0
211,17,12,3,9,1,1,1,0,0.0,0,0,0
480,35,298,168,130,11,5,5,0,0.0,0,0,0
197,16,0,0,0,0,0,0,0,0.0,0,0,0
261,16,0,0,0,0,0,0,0,0.0,0,0,0
187,14,68,41,27,5,3,3,173,63.0,2,3,2
305,42,75,53,22,4,2,0,2,91.0,1,0,1
311,25,35,6,29,3,2,0,0,0.0,0,0,0
203,17,12,9,3,1,1,0,0,0.0,0,0,0
264,24,90,67,23,4,3,1,0,0.0,0,0,0
180,14,109,89,20,3,2,0,0,0.0,0,0,0
278,26,104,65,39,7,6,2,0,0.0,0,0,0
37,1,0,0,0,0,0,0,0,0.0,0,0,0
73,2,0,0,0,0,0,0,0,0.0,0,0,0
381,24,2,2,0,1,1,0,0,0.0,0,0,0
242,16,120,85,35,4,2,2,0,0.0,0,0,0
188,12,0,0,0,0,0,0,0,0.0,0,0,0
469,39,172,90,82,7,5,1,0,0.0,0,0,0
149,10,0,0,0,0,0,0,0,0.0,0,0,0
71,3,5,2,3,1,1,1,0,0.0,0,0,0
365,26,0,0,0,0,0,0,0,0.0,0,0,0
130,7,0,0,0,0,0,0,0,0.0,0,0,0
47,2,0,0,0,0,0,0,0,0.0,0,0,0
58,2,2,1,1,1,1,0,0,0.0,0,0,0
73,4,31,23,8,1,1,0,0,0.0,0,0,0
659,54,310,144,166,6,4,3,0,0.0,0,0,0
203,15,156,75,81,7,3,1,0,0.0,0,0,0
275,21,0,0,0,0,0,0,0,0.0,0,0,0
87,4,0,0,0,0,0,0,0,0.0,0,0,0
50,3,8,5,3,2,2,0,0,0.0,0,0,0
34,1,0,0,0,0,0,0,0,0.0,0,0,0
423,26,198,94,104,6,4,2,0,0.0,0,0,0
126,6,9,2,7,1,1,0,0,0.0,0,0,0
119,9,4,0,4,1,1,0,0,0.0,0,0,0
134,6,0,0,0,0,0,0,0,0.0,0,0,0
65,4,0,0,0,0,0,0,0,0.0,0,0,0
503,41,518,511,7,3,1,0,0,0.0,0,0,0
191,12,533,55,478,4,2,2,0,0.0,0,0,0
145,9,42,26,16,2,2,1,0,0.0,0,0,0
65,4,0,0,0,0,0,0,0,0.0,0,0,0
65,4,0,0,0,0,0,0,0,0.0,0,0,0
96,5,0,0,0,0,0,0,0,0.0,0,0,0
46,1,0,0,0,0,0,0,0,0.0,0,0,0
39,1,46,43,3,2,1,0,0,0.0,0,0,0
328,25,71,27,44,3,2,1,0,0.0,0,0,0
371,30,218,162,56,13,4,6,0,0.0,0,0,0
137,8,126,68,58,2,2,1,0,0.0,0,0,0
96,6,0,0,0,0,0,0,0,0.0,0,0,0
82,5,0,0,0,0,0,0,0,0.0,0,0,0
113,6,0,0,0,0,0,0,0,0.0,0,0,0
86,5,0,0,0,0,0,0,0,0.0,0,0,0
187,16,17,7,10,1,1,1,0,0.0,0,0,0
101,5,0,0,0,0,0,0,0,0.0,0,0,0
1486,150,443,280,163,13,2,4,0,0.0,0,0,0
485,39,500,498,2,2,1,1,0,0.0,0,0,0
263,30,28,17,11,4,3,1,0,0.0,0,0,0
128,12,0,0,0,0,0,0,0,0.0,0,0,0
68,6,0,0,0,0,0,0,0,0.0,0,0,0
180,12,178,178,0,1,1,0,0,0.0,0,0,0
109,6,111,110,1,3,2,0,0,0.0,0,0,0
85,4,83,83,0,1,1,0,0,0.0,0,0,0
112,7,112,111,1,2,2,0,0,0.0,0,0,0
58,2,0,0,0,0,0,0,0,0.0,0,0,0
61,1,0,0,0,0,0,0,0,0.0,0,0,0
140,9,0,0,0,0,0,0,0,0.0,0,0,0
55,2,0,0,0,0,0,0,0,0.0,0,0,0
84,5,0,0,0,0,0,0,0,0.0,0,0,0
62,3,0,0,0,0,0,0,0,0.0,0,0,0
139,10,0,0,0,0,0,0,0,0.0,0,0,0
654,63,0,0,0,0,0,0,0,0.0,0,0,0
674,66,116,64,52,2,2,0,0,0.0,0,0,0
156,13,0,0,0,0,0,0,0,0.0,0,0,0
133,13,0,0,0,0,0,0,0,0.0,0,0,0
179,14,0,0,0,0,0,0,0,0.0,0,0,0
149,11,0,0,0,0,0,0,0,0.0,0,0,0
157,12,0,0,0,0,0,0,0,0.0,0,0,0
71,4,71,71,0,1,1,1,0,0.0,0,0,0
188,14,133,69,64,3,3,1,0,0.0,0,0,0
118,8,0,0,0,0,0,0,0,0.0,0,0,0
205,17,4,2,2,2,2,0,0,0.0,0,0,0
191,13,43,17,26,3,2,3,0,0.0,0,0,0
133,10,6,3,3,1,1,0,0,0.0,0,0,0
108,8,20,8,12,2,2,0,0,0.0,0,0,0
160,13,60,30,30,9,4,0,0,0.0,0,0,0
397,39,111,56,55,11,5,1,8,30.0,1,0,1
155,13,527,341,186,9,4,1,0,0.0,0,0,0
87,6,2,1,1,1,1,0,0,0.0,0,0,0
44,1,0,0,0,0,0,0,0,0.0,0,0,0
50,1,0,0,0,0,0,0,0,0.0,0,0,0
135,10,2,1,1,1,1,0,0,0.0,0,0,0
56,3,4,2,2,1,1,1,0,0.0,0,0,0
248,18,101,46,55,4,3,1,0,0.0,0,0,0
131,6,89,23,66,5,2,2,0,0.0,0,0,0
104,7,0,0,0,0,0,0,0,0.0,0,0,0
123,5,0,0,0,0,0,0,0,0.0,0,0,0
147,10,10,3,7,1,1,0,0,0.0,0,0,0
31,1,26,26,0,1,1,0,0,0.0,0,0,0
74,5,0,0,0,0,0,0,0,0.0,0,0,0
