$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
3,1,0,11,3,3,10,1,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
3,3,0,7,8,3,2,5,3,2.0,23,0.0,0,0.952380952,0.555555556,1,1,6.666666667,1,0.6667,0
3,3,0,7,8,3,2,5,3,2.0,23,0.0,0,0.952380952,0.555555556,1,1,6.666666667,1,0.6667,0
3,3,0,7,8,3,2,5,3,2.0,23,0.0,0,0.952380952,0.555555556,1,1,6.666666667,1,0.6667,0
7,1,0,4,7,21,2,2,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,4,5,9,5,0,5,4,3,0.333333333,18,1.0,1,0.921052632,0.4375,0,0,3.25,1,0.75,0
4,4,1,9,8,4,7,4,4,0.666666667,30,1.0,0,0.99086758,0.45,0,0,6.25,1,0.5,0
4,4,1,9,8,4,7,4,4,0.666666667,30,1.0,0,0.99086758,0.45,0,0,6.25,1,0.5,0
4,4,1,9,8,4,7,4,4,0.666666667,30,1.0,0,0.99086758,0.45,0,0,6.25,1,0.5,1
1,5,0,1,2,0,0,1,1,2.0,6,1.0,0,1.0,1.0,0,0,4.0,0,0.0,0
3,3,2,5,6,3,3,3,2,2.0,17,0.0,0,0.92,0.555555556,1,1,4.666666667,1,0.6667,1
0,1,0,4,0,0,4,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
3,3,0,7,6,3,4,4,3,2.0,16,0.0,0,0.972222222,0.533333333,1,1,4.333333333,1,0.3333,0
3,3,0,7,6,3,4,4,3,2.0,16,0.0,0,0.972222222,0.533333333,1,1,4.333333333,1,0.3333,0
2,3,1,4,4,1,2,3,1,2.0,11,0.0,0,0.971428571,0.666666667,1,1,4.5,1,0.5,0
2,3,1,4,4,1,2,3,1,2.0,11,0.0,0,0.972222222,0.666666667,1,1,4.5,1,0.5,0
2,3,0,5,4,1,1,4,1,2.0,9,0.0,0,0.9,0.75,1,1,3.5,1,0.5,0
2,3,0,5,4,1,1,4,1,2.0,9,0.0,0,0.9,0.75,1,1,3.5,1,0.5,0
2,3,0,5,4,1,1,4,2,2.0,9,0.0,0,0.975609756,0.75,1,1,3.5,1,0.5,0
2,3,0,5,4,1,1,4,2,2.0,9,0.0,0,0.975609756,0.75,1,1,3.5,1,0.5,0
2,3,0,5,4,1,1,4,2,2.0,9,0.0,0,0.975609756,0.75,1,1,3.5,1,0.5,0
2,3,0,5,4,1,1,4,2,2.0,10,0.0,0,0.975609756,0.75,1,1,3.5,1,0.5,1
3,3,0,6,7,3,1,5,3,2.0,19,0.0,0,0.952380952,0.555555556,1,1,5.333333333,1,0.6667,0
3,3,0,6,7,3,1,5,3,2.0,19,0.0,0,0.952380952,0.555555556,1,1,5.333333333,1,0.6667,0
3,3,0,6,7,3,1,5,3,2.0,19,0.0,0,0.952380952,0.555555556,1,1,5.333333333,1,0.6667,0
3,3,0,6,7,3,1,5,3,2.0,24,0.0,0,0.952380952,0.555555556,1,1,7.0,1,0.6667,0
3,3,0,6,8,3,1,6,2,2.0,22,0.0,0,0.971428571,0.666666667,1,1,6.333333333,1,0.3333,0
3,3,0,6,8,3,1,6,2,2.0,22,0.0,0,0.970588235,0.666666667,1,1,6.333333333,1,0.3333,0
3,3,2,9,7,3,2,7,1,2.0,24,0.0,0,0.954545455,0.533333333,0,0,7.0,1,0.3333,0
2,4,0,7,5,0,4,3,1,0.0,30,1.0,0,0.952380952,0.666666667,1,1,13.5,2,1.0,0
2,1,0,4,5,1,1,3,2,2.0,20,0.0,0,0.0,0.5,0,0,9.0,4,2.0,1
2,2,0,5,4,1,2,3,1,2.0,8,0.0,0,0.666666667,0.75,1,1,3.0,1,0.5,0
2,2,0,4,3,1,3,1,2,2.0,10,0.0,0,0.75,0.666666667,1,1,3.5,1,0.5,0
1,2,0,1,2,0,0,1,1,2.0,6,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,2,0,1,2,0,0,1,1,2.0,6,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,2,0,1,2,0,0,1,1,2.0,6,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,2,0,1,2,0,0,1,1,2.0,7,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,2,0,1,2,0,0,1,1,2.0,7,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,2,0,1,2,0,0,1,1,2.0,7,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
4,5,0,4,6,0,2,2,3,0.833333333,24,0.5,0,0.986486486,0.5,0,0,4.5,1,0.75,1
2,6,0,5,10,0,1,4,1,0.0,42,1.0,0,0.954545455,0.6,1,1,19.5,3,1.5,0
2,4,0,7,5,0,4,3,1,0.0,30,1.0,0,0.956521739,0.666666667,1,1,13.5,2,1.0,1
6,1,0,7,8,11,1,6,6,0.8,28,1.0,1,0.0,0.416666667,0,0,3.333333333,1,0.8333,0
6,1,0,7,8,11,1,6,6,0.8,28,1.0,1,0.0,0.416666667,0,0,3.333333333,1,0.8333,0
5,1,16,19,6,10,17,2,5,1.25,13,1.0,0,0.0,0.533333333,0,0,1.4,1,0.8,1
4,1,0,15,4,6,14,1,4,1.333333333,14,0.0,0,0.0,0.55,0,0,0.0,1,1.0,1
6,1,3,6,7,7,3,3,6,0.7,28,1.0,1,0.0,0.444444444,0,0,3.333333333,1,0.8333,0
6,1,3,6,7,7,3,3,6,0.7,28,1.0,1,0.0,0.444444444,0,0,3.333333333,1,0.8333,0
4,1,0,9,4,6,9,0,4,1.333333333,5,0.0,0,0.0,0.5,0,0,0.0,1,1.0,1
