$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
10,2,0,11,24,1,1,10,6,0.638888889,126,1.0,3,0.636363636,0.277777778,1,1,11.2,2,0.9,1
10,2,0,11,24,1,1,10,6,0.638888889,126,1.0,3,0.466666667,0.277777778,1,1,11.2,2,0.9,0
10,2,0,11,24,1,1,10,6,0.638888889,126,1.0,3,0.619047619,0.277777778,1,1,11.2,2,0.9,0
4,1,0,5,5,0,3,2,3,0.666666667,28,1.0,2,0.0,0.4375,0,0,5.25,1,0.75,0
3,1,0,3,5,1,1,2,1,0.5,14,1.0,0,0.8,1.0,0,0,3.333333333,1,0.3333,0
2,6,0,4,4,1,1,3,1,2.0,11,0.0,0,0.987179487,0.666666667,0,0,4.5,1,0.5,0
5,1,0,5,6,8,4,1,3,0.75,20,1.0,1,0.0,0.5,0,0,2.8,1,0.6,0
4,4,0,17,17,0,0,17,4,0.666666667,84,1.0,2,0.96969697,0.375,3,8,19.5,2,1.0,0
8,5,0,13,11,24,1,13,8,0.785714286,49,1.0,1,0.877192982,0.222222222,1,1,4.875,1,0.875,0
5,1,1,6,6,0,5,1,5,0.5,32,1.0,1,0.0,0.466666667,0,0,5.0,1,0.8,0
1,1,0,0,2,0,0,0,1,2.0,16,0.0,1,0.0,1.0,0,0,12.0,0,0.0,0
6,2,3,5,13,0,3,2,6,0.2,76,1.0,0,0.6,0.458333333,1,1,11.5,7,1.6667,0
6,3,0,11,32,1,1,11,4,0.6,107,1.0,0,0.84,0.466666667,1,1,16.5,1,0.6667,0
4,1,0,5,9,0,4,0,4,0.333333333,34,1.0,1,0.0,0.5,0,0,7.0,1,0.75,0
7,3,0,11,28,0,2,9,7,0.25,122,1.0,0,0.833333333,0.285714286,1,1,16.14285714,1,0.8571,0
11,3,2,8,30,37,2,6,4,0.666666667,122,1.0,1,0.7,0.3,1,1,9.818181818,1,0.8182,0
1,1,0,4,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,5,5,0,3,2,3,0.666666667,28,1.0,2,0.0,0.4375,0,0,5.25,1,0.75,0
7,3,0,5,13,15,2,3,7,0.333333333,106,1.0,0,0.571428571,0.514285714,0,0,13.85714286,3,0.7143,1
1,3,0,3,2,0,3,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
1,3,2,3,2,0,3,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
