$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
3,3,0,0,4,3,0,0,3,2.0,6,0.0,0,0.95,0.833333333,0,0,1.0,1,0.6667,0
3,3,0,0,4,3,0,0,3,2.0,6,0.0,0,0.95,0.833333333,0,0,1.0,1,0.6667,1
2,2,0,4,3,1,3,1,2,1.0,16,0.0,0,0.0,0.875,0,0,6.5,0,0.0,0
2,2,0,4,3,1,1,3,1,2.0,6,0.0,0,0.9,0.75,0,0,2.0,1,0.5,0
2,2,0,4,3,1,1,3,1,2.0,6,0.0,0,0.9,0.75,0,0,2.0,1,0.5,0
2,2,2,5,3,1,2,3,2,2.0,5,0.0,0,0.666666667,0.75,0,0,1.5,1,0.5,0
2,2,0,9,7,1,1,8,1,1.0,28,0.0,0,0.947368421,0.625,1,1,12.5,1,0.5,0
2,2,0,2,3,1,0,2,2,2.0,6,0.0,0,0.8,0.666666667,0,0,2.0,1,0.5,0
2,2,0,2,3,1,0,2,2,2.0,6,0.0,0,0.8,0.666666667,0,0,2.0,1,0.5,0
1,5,0,5,2,0,5,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
2,2,0,9,7,1,1,8,1,1.0,28,0.0,0,0.947368421,0.625,1,1,12.5,1,0.5,0
2,2,0,9,7,1,1,8,1,1.0,28,0.0,0,0.947368421,0.625,1,1,12.5,1,0.5,0
2,2,0,2,3,1,2,2,2,2.0,8,0.0,0,0.875,0.625,0,0,3.0,1,0.5,0
2,2,0,2,3,1,2,2,2,2.0,8,0.0,0,0.888888889,0.625,0,0,3.0,1,0.5,0
3,2,0,9,7,1,3,6,1,1.0,30,0.0,0,0.947368421,0.666666667,1,2,8.0,1,0.3333,0
2,2,0,7,5,1,2,5,2,1.0,22,0.0,0,0.947368421,0.625,1,1,9.5,1,0.5,0
2,2,0,7,5,1,2,5,2,1.0,22,0.0,0,0.947368421,0.625,1,1,9.5,1,0.5,0
2,2,0,7,5,1,2,5,2,1.0,22,0.0,0,0.947368421,0.625,1,1,9.5,1,0.5,0
2,1,0,1,2,1,1,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,2,0,1,6,10,1,1,5,1.25,18,0.5,0,0.7,0.6,1,2,2.2,1,0.6,1
2,1,0,1,2,1,1,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,1,2,1,1,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,2,0,6,5,3,3,3,1,1.0,18,0.0,1,0.8,0.75,1,1,4.666666667,1,0.3333,0
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,3,2,1,3,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,3,2,1,3,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,0,24,3,3,24,0,3,1.5,4,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1,1,0,2,1,0,1,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,2,0,7,5,1,2,5,2,1.0,22,0.0,0,0.944444444,0.625,1,1,9.5,1,0.5,0
2,5,0,2,3,1,0,2,2,2.0,6,0.0,0,0.995833333,0.75,1,1,2.0,1,0.5,1
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,1,0,1,2,1,1,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,2,0,3,3,0,1,3,2,1.0,15,0.5,1,0.923076923,0.666666667,0,0,5.5,1,0.5,0
2,2,0,3,3,0,1,2,2,1.0,14,0.5,1,0.923076923,0.75,0,0,5.0,1,0.5,0
2,2,0,4,3,1,3,1,1,1.0,10,0.0,0,0.947368421,0.75,0,0,3.5,1,0.5,0
2,2,0,4,3,1,3,1,1,1.0,10,0.0,0,0.947368421,0.75,0,0,3.5,1,0.5,0
3,2,0,9,7,1,3,6,1,1.0,30,0.0,0,0.947368421,0.666666667,1,2,8.0,1,0.3333,0
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,19,1,0,19,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,2,0,10,5,3,7,3,1,1.0,18,0.0,1,0.8,0.75,1,1,4.666666667,1,0.3333,0
2,2,0,4,3,1,3,1,2,1.0,16,0.0,0,0.0,0.875,0,0,6.5,0,0.0,1
2,2,0,4,3,1,3,1,2,1.0,16,0.0,0,0.0,0.875,0,0,6.5,0,0.0,1
2,2,0,4,3,1,3,1,1,1.0,10,0.0,0,0.944444444,0.75,0,0,3.5,1,0.5,0
0,1,0,16,0,0,16,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
0,1,0,16,0,0,16,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,1,0,15,7,1,15,0,2,2.0,21,0.0,0,0.0,0.5,0,0,9.5,2,1.0,0
2,1,0,17,7,1,17,0,2,2.0,21,0.0,0,0.0,0.5,0,0,9.5,2,1.0,0
2,1,0,17,7,1,17,0,2,2.0,21,0.0,0,0.0,0.5,0,0,9.5,2,1.0,1
2,1,0,18,2,1,18,0,2,2.0,2,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
2,1,0,18,2,1,18,0,2,2.0,2,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
2,1,0,15,2,1,14,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,1,0,15,2,1,14,1,2,2.0,2,0.0,0,0.0,0.7,0,0,0.0,1,1.0,0
2,1,0,17,2,1,16,1,2,2.0,2,0.0,0,0.0,0.7,0,0,0.0,1,1.0,0
2,1,0,16,2,1,14,2,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
3,1,0,19,3,3,17,3,3,2.0,3,0.0,0,0.0,0.5,0,0,0.0,1,1.0,1
4,3,0,3,6,6,1,2,3,1.333333333,16,0.0,0,0.923076923,0.625,1,2,2.75,1,0.5,0
4,3,0,3,6,6,1,2,3,1.333333333,16,0.0,0,0.923076923,0.625,1,2,2.75,1,0.5,0
4,3,0,3,7,6,1,2,4,1.333333333,18,0.0,0,0.96,0.5,1,3,3.25,1,0.25,1
4,3,0,3,7,6,1,2,4,1.333333333,18,0.0,0,0.96,0.5,1,3,3.25,1,0.25,1
1,1,0,0,1,0,0,0,1,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,5,0,1,2,0,0,1,1,2.0,6,1.0,0,1.0,1.0,0,0,4.0,0,0.0,0
3,3,0,4,4,3,0,4,3,1.5,10,0.0,0,0.95,0.5,1,6,2.0,1,0.6667,1
3,3,0,4,4,3,0,4,3,1.5,10,0.0,0,0.95,0.5,1,6,2.0,1,0.6667,1
1,5,0,2,2,0,1,1,1,2.0,7,1.0,0,1.0,1.0,0,0,5.0,0,0.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,0,2,3,3,2,0,3,1.5,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
1,1,0,0,1,0,0,0,1,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,0,1,0,0,0,1,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
1,1,0,0,2,0,0,0,1,2.0,4,0.0,0,0.0,1.0,0,0,3.0,0,0.0,1
1,1,0,0,2,0,0,0,1,2.0,4,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
1,1,0,0,2,0,0,0,1,2.0,4,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
1,1,0,0,2,0,0,0,1,2.0,4,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
1,1,0,0,2,0,0,0,1,2.0,4,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
1,1,0,0,2,0,0,0,1,2.0,4,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
1,1,0,0,2,0,0,0,1,2.0,4,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
2,2,0,2,3,1,1,1,2,2.0,10,0.0,0,0.75,0.666666667,1,1,3.5,1,0.5,0
2,1,0,16,7,1,12,4,1,2.0,23,0.0,0,0.0,0.5,0,0,10.5,1,0.5,0
6,1,0,21,6,15,17,5,6,2.0,6,0.0,0,0.0,0.37037037,0,0,0.0,1,1.0,0
6,1,0,20,6,15,17,4,6,2.0,6,0.0,0,0.0,0.404761905,0,0,0.0,1,1.0,1
3,1,0,15,3,3,13,2,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
3,1,0,16,3,3,14,2,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
6,1,0,18,6,15,16,3,6,2.0,6,0.0,0,0.0,0.5,0,0,0.0,1,1.0,1
7,1,0,17,7,21,15,3,7,2.0,7,0.0,0,0.0,0.476190476,0,0,0.0,1,1.0,0
3,1,0,15,3,3,14,1,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
5,1,0,15,5,10,15,0,5,2.0,5,0.0,0,0.0,0.6,0,0,0.0,1,1.0,0
6,1,0,14,6,15,14,0,6,2.0,6,0.0,0,0.0,0.375,0,0,0.0,1,1.0,1
1,2,0,1,2,0,0,1,1,2.0,7,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,2,0,1,2,0,0,1,1,2.0,7,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,2,0,1,2,0,0,1,1,2.0,7,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,2,0,1,2,0,0,1,1,2.0,6,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,2,0,1,2,0,0,1,1,2.0,6,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,2,0,1,2,0,0,1,1,2.0,6,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
2,2,0,7,5,1,2,5,2,1.0,22,0.0,0,0.947368421,0.625,1,1,9.5,1,0.5,0
3,1,0,2,3,3,2,0,3,1.5,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
3,1,0,2,3,3,2,0,3,1.5,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
3,1,0,1,3,3,1,0,3,1.5,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
