$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
3,1,0,12,3,3,11,1,3,2.0,3,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
3,1,0,12,3,3,11,2,3,2.0,3,0.0,0,0.0,0.555555556,0,0,0.0,1,1.0,1
6,2,0,5,10,0,0,5,6,0.5,62,0.0,1,0.444444444,0.375,1,1,9.0,5,1.6667,1
1,1,0,7,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,12,2,1,11,1,2,2.0,2,0.0,0,0.0,0.7,0,0,0.0,1,1.0,0
8,2,0,12,15,18,2,12,6,0.714285714,56,1.0,2,0.666666667,0.291666667,1,1,5.75,1,0.875,0
5,3,0,13,20,8,1,12,2,0.5,66,1.0,1,0.9375,0.472222222,0,0,12.0,1,0.4,0
5,3,0,13,20,8,1,12,2,0.5,66,1.0,0,0.931034483,0.472222222,0,0,12.0,1,0.4,0
5,3,0,13,20,8,1,12,2,0.5,66,1.0,0,0.913043478,0.472222222,0,0,12.0,1,0.4,0
5,3,0,13,20,8,1,12,2,0.5,66,1.0,0,0.931034483,0.472222222,0,0,12.0,1,0.4,0
5,1,0,14,21,0,11,3,5,0.0,75,1.0,0,0.0,0.4,0,0,13.8,2,1.0,0
5,1,0,16,12,4,14,2,5,0.25,55,1.0,0,0.0,0.533333333,0,0,9.8,1,0.6,0
7,1,0,2,8,9,2,0,7,0.966666667,59,0.6,0,0.0,0.357142857,0,0,6.0,1,0.8571,0
5,2,0,9,13,8,4,7,5,0.75,41,1.0,0,0.909090909,0.4,0,0,7.0,1,0.6,1
5,2,0,9,13,8,4,7,5,0.75,41,1.0,0,0.903225806,0.4,0,0,7.0,1,0.6,0
4,3,0,9,8,2,2,9,2,0.777777778,33,1.0,2,0.904761905,0.4,0,0,6.5,1,0.5,0
4,3,0,9,8,2,2,9,2,0.777777778,33,1.0,1,0.857142857,0.4,0,0,6.5,1,0.5,0
5,3,0,9,9,4,2,9,2,0.75,36,1.0,1,0.869565217,0.3,0,0,5.6,1,0.6,0
5,3,0,9,9,4,2,9,2,0.75,36,1.0,1,0.875,0.3,0,0,5.6,1,0.6,0
6,3,0,9,11,3,2,9,3,0.666666667,43,1.0,1,0.75,0.28,0,0,5.666666667,1,0.6667,0
6,2,0,5,8,0,3,2,6,0.981818182,62,0.0,1,0.642857143,0.375,0,0,7.5,1,0.8333,1
4,3,0,8,12,4,1,7,3,0.666666667,55,1.0,0,0.857142857,0.5,1,1,12.5,2,1.0,1
4,3,0,8,12,4,1,7,3,0.666666667,55,1.0,0,0.857142857,0.5,1,1,12.5,2,1.0,0
5,3,0,7,16,0,1,7,2,0.25,56,1.0,0,0.789473684,0.5,1,1,10.0,1,0.8,0
5,3,0,7,16,0,1,7,2,0.25,56,1.0,0,0.846153846,0.5,1,1,10.0,1,0.8,0
7,3,0,4,12,13,1,3,6,0.583333333,55,1.0,0,0.642857143,0.314285714,1,2,6.571428571,3,1.0,1
5,2,0,8,12,8,4,6,5,0.75,38,1.0,0,0.9,0.4,0,0,6.4,1,0.6,1
4,2,0,11,7,0,7,6,4,0.0,36,1.0,1,0.95,0.5,0,0,7.75,1,0.5,0
4,2,0,11,7,0,7,6,4,0.0,34,1.0,1,0.95,0.541666667,0,0,7.25,1,0.5,0
4,2,0,11,7,0,7,6,4,0.0,34,1.0,1,0.947368421,0.541666667,0,0,7.25,1,0.5,0
2,2,6,7,4,0,6,1,1,0.0,13,1.0,1,0.666666667,0.75,0,0,5.0,1,0.5,0
2,2,7,8,4,0,7,1,1,0.0,13,1.0,1,0.75,0.75,0,0,5.0,1,0.5,1
5,3,4,5,7,4,5,0,5,0.5,29,1.0,0,0.944444444,0.6,0,0,4.6,1,0.2,0
6,2,2,6,12,0,2,4,4,0.0,38,1.0,0,0.722222222,0.666666667,1,1,5.166666667,1,0.8333,0
6,2,2,6,12,0,2,4,4,0.0,38,1.0,0,0.736842105,0.666666667,1,1,5.166666667,1,0.8333,0
4,2,0,7,6,0,2,5,4,0.0,30,1.0,0,0.95,0.45,1,1,6.25,1,0.5,0
3,2,0,6,9,0,4,2,3,0.0,34,1.0,0,0.714285714,0.666666667,1,1,10.0,1,0.6667,0
3,2,0,6,9,0,4,2,3,0.0,34,1.0,0,0.714285714,0.666666667,1,1,10.0,1,0.6667,0
2,2,0,6,3,0,4,2,2,0.0,17,1.0,1,0.916666667,0.666666667,1,1,7.0,1,0.5,1
3,2,0,7,6,0,4,4,3,0.0,24,1.0,0,0.928571429,0.666666667,0,0,6.666666667,1,0.6667,0
2,2,0,8,3,0,5,3,2,0.0,14,1.0,1,0.8,0.625,0,0,5.5,1,0.5,0
3,2,3,6,11,1,3,3,2,0.5,33,1.0,1,0.857142857,0.666666667,0,0,9.666666667,1,0.6667,0
3,2,3,7,8,1,3,4,2,0.5,28,1.0,1,0.857142857,0.583333333,0,0,8.0,1,0.6667,0
5,2,0,7,8,6,2,6,5,0.75,35,1.0,0,0.857142857,0.333333333,0,0,5.6,1,0.8,0
11,1,0,23,16,31,21,4,8,0.8,77,0.833333333,3,0.0,0.26,0,0,5.454545455,1,0.8182,0
1,1,0,0,2,0,0,0,0,2.0,9,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
3,2,0,5,4,1,4,1,3,0.5,16,1.0,0,0.8,0.666666667,0,0,4.0,1,0.6667,0
3,2,0,5,4,1,4,1,3,0.5,16,1.0,0,0.8,0.666666667,0,0,4.0,1,0.6667,0
2,2,0,8,3,0,5,0,2,0.0,14,1.0,1,0.8,0.625,0,0,5.5,1,0.5,0
3,2,5,7,4,1,6,1,2,0.5,16,1.0,0,0.75,0.555555556,0,0,4.0,1,0.6667,0
4,2,4,10,6,0,9,1,2,0.333333333,22,1.0,0,0.714285714,0.75,0,0,4.25,1,0.5,1
3,2,8,9,6,0,8,1,2,0.0,20,1.0,1,0.714285714,0.666666667,0,0,5.333333333,1,0.6667,1
2,1,2,8,4,1,7,1,2,1.0,11,1.0,1,0.0,0.666666667,0,0,4.0,1,0.5,0
5,2,0,7,11,0,4,5,5,0.25,44,1.0,0,0.9,0.433333333,0,0,7.6,1,0.6,0
5,2,0,7,9,4,4,5,5,0.666666667,42,1.0,1,0.896551724,0.45,0,0,6.8,1,0.6,0
3,3,0,2,4,1,1,1,3,0.5,15,1.0,0,0.818181818,0.666666667,0,0,3.666666667,1,0.6667,1
2,3,0,3,4,0,1,2,1,0.0,14,1.0,1,0.916666667,0.666666667,1,1,5.5,1,0.5,0
3,3,0,2,4,1,1,1,3,0.5,15,1.0,0,0.818181818,0.666666667,0,0,3.666666667,1,0.6667,0
3,3,0,2,4,1,1,1,3,0.5,15,1.0,0,0.818181818,0.666666667,0,0,3.666666667,1,0.6667,0
3,2,0,7,8,0,5,2,3,0.0,29,1.0,0,0.6,0.666666667,1,1,8.333333333,1,0.6667,0
3,2,0,7,8,0,5,2,3,0.0,29,1.0,0,0.6,0.666666667,1,1,8.333333333,1,0.6667,0
4,1,0,21,5,0,21,0,4,0.666666667,28,1.0,0,0.0,0.5,0,0,5.25,1,0.75,0
3,2,0,6,9,0,4,2,3,0.0,36,1.0,0,0.6,0.666666667,1,1,10.66666667,1,0.6667,0
2,5,0,4,3,0,3,1,2,0.0,13,1.0,0,0.954545455,0.75,0,0,5.0,1,0.5,0
5,2,3,5,9,0,3,2,5,0.25,34,1.0,0,0.571428571,0.533333333,1,1,5.6,1,0.6,0
6,2,16,20,9,3,16,4,4,0.4,27,1.0,1,0.583333333,0.444444444,1,1,3.333333333,1,0.8333,0
3,2,0,5,11,0,1,4,0,0.0,87,0.0,1,0.777777778,0.444444444,1,2,27.33333333,7,3.0,0
6,1,1,16,12,9,16,0,5,0.6,53,1.0,0,0.0,0.444444444,0,0,7.333333333,1,0.6667,1
1,1,0,34,1,0,31,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
2,1,0,30,2,1,28,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,1,0,28,7,21,26,2,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,1,0,26,8,28,24,3,8,2.0,8,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,0,23,3,3,23,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,1,0,22,7,21,22,0,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,22,2,1,20,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,22,2,1,22,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,1,0,20,2,1,18,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,2,19,4,3,18,1,3,2.0,7,0.0,0,0.0,1.0,0,0,1.333333333,1,0.6667,1
6,3,0,9,14,11,3,8,3,0.8,44,1.0,0,0.851851852,0.4,1,1,6.0,1,0.6667,0
5,3,0,9,9,0,1,8,4,0.25,42,1.0,0,0.842105263,0.45,1,1,7.2,1,0.6,0
7,3,0,10,14,1,6,5,5,0.333333333,45,1.0,1,0.793103448,0.428571429,1,1,5.285714286,1,0.8571,0
7,3,1,9,13,0,4,5,5,0.166666667,41,1.0,1,0.807692308,0.476190476,1,1,4.714285714,1,0.7143,0
0,1,0,31,0,0,30,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
3,1,6,28,5,3,25,3,3,2.0,15,0.0,0,0.0,0.833333333,0,0,4.0,1,0.6667,1
5,3,0,5,6,2,5,0,5,0.75,36,1.0,0,0.80952381,0.466666667,1,1,5.4,1,0.8,0
5,3,0,6,6,2,6,0,5,0.75,36,1.0,0,0.80952381,0.466666667,1,1,5.4,1,0.8,0
5,3,0,6,6,2,6,0,5,0.75,36,1.0,0,0.80952381,0.466666667,1,1,5.4,1,0.8,0
3,3,2,6,6,1,5,1,3,0.5,25,1.0,0,0.882352941,0.833333333,1,1,7.0,3,1.3333,0
3,3,2,6,6,1,5,1,3,0.5,25,1.0,0,0.882352941,0.833333333,1,1,7.0,3,1.3333,0
7,3,0,7,13,0,3,4,5,0.166666667,41,1.0,1,0.807692308,0.476190476,1,1,4.714285714,1,0.7143,0
3,3,2,8,6,1,7,1,3,0.5,25,1.0,0,0.882352941,0.833333333,1,1,7.0,3,1.3333,0
7,3,0,8,14,1,4,5,5,0.333333333,45,1.0,1,0.714285714,0.428571429,1,1,5.285714286,1,0.8571,0
7,3,0,8,13,0,3,5,5,0.166666667,41,1.0,1,0.814814815,0.476190476,1,1,4.714285714,1,0.7143,1
7,3,0,10,14,1,6,5,5,0.333333333,45,1.0,1,0.785714286,0.428571429,1,1,5.285714286,1,0.8571,0
4,1,0,2,5,0,2,0,4,0.333333333,21,1.0,0,0.0,0.75,0,0,4.0,1,0.5,0
1,1,0,22,1,0,19,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
4,1,0,2,5,0,2,0,4,0.333333333,21,1.0,0,0.0,0.75,0,0,4.0,1,0.5,1
1,1,0,5,1,0,5,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,4,0,3,8,10,0,3,5,2.0,28,0.0,0,0.953488372,0.6,1,4,4.6,1,0.8,1
1,1,0,5,1,0,5,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,19,1,0,18,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,19,2,1,19,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,19,2,1,19,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,0,19,3,3,19,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,1,7,0,1,0,4,0.333333333,23,1.0,0,0.0,0.625,0,0,4.5,1,0.75,0
1,1,0,21,1,0,20,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
1,1,0,20,1,0,19,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,2,0,5,16,7,1,5,2,0.7,59,1.0,0,0.6,0.36,1,1,8.5,2,0.8333,0
6,2,0,5,16,7,1,5,2,0.7,59,1.0,0,0.6,0.36,1,1,8.5,2,0.8333,0
6,2,0,5,16,7,1,5,2,0.7,59,1.0,0,0.636363636,0.36,1,1,8.5,2,0.8333,1
4,2,0,4,17,0,0,4,4,0.333333333,57,1.0,0,0.842105263,0.875,1,1,13.0,5,1.75,1
3,1,0,29,3,3,29,0,3,1.5,4,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
3,1,0,29,3,3,29,0,3,1.5,4,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
3,1,0,29,3,3,29,0,3,1.5,4,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
3,1,0,28,3,3,27,1,3,1.5,17,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
3,2,0,5,11,0,1,4,0,0.0,87,0.0,1,0.777777778,0.444444444,1,2,27.33333333,7,3.0,0
3,1,0,25,4,3,25,0,3,1.4375,23,0.0,2,0.0,0.5,0,0,4.0,2,1.0,0
3,1,0,24,4,3,24,0,3,1.4375,23,0.0,2,0.0,0.5,0,0,4.0,2,1.0,0
3,1,0,2,13,1,1,1,3,1.441176471,76,0.058823529,1,0.0,0.5,0,0,18.66666667,4,1.6667,0
1,2,0,4,2,0,2,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
4,2,0,4,8,4,1,3,0,0.666666667,55,1.0,0,0.7,0.375,1,2,12.25,6,2.0,0
3,3,0,3,5,1,0,3,2,0.5,14,1.0,0,0.973684211,1.0,0,0,3.333333333,1,0.3333,0
0,1,0,3,0,0,1,2,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
3,1,0,1,9,0,1,0,3,0.0,86,0.0,0,0.0,0.5,0,0,26.66666667,1,0.6667,0
3,1,0,1,9,0,1,0,3,0.0,86,0.0,0,0.0,0.5,0,0,26.66666667,1,0.6667,0
5,1,0,0,14,4,0,0,2,0.25,80,0.0,0,0.0,0.25,0,0,14.8,2,1.0,1
5,1,0,0,14,4,0,0,2,0.25,80,0.0,0,0.0,0.25,0,0,14.8,2,1.0,0
5,1,0,0,11,0,0,0,3,0.0,86,0.0,0,0.0,0.666666667,0,0,16.0,3,1.6,0
4,1,0,36,4,6,36,0,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
1,4,0,36,2,0,36,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
4,1,0,8,14,6,1,7,3,0.666666667,79,0.0,0,0.0,0.333333333,0,0,18.25,2,1.0,0
4,1,0,8,14,6,1,7,3,0.666666667,79,0.0,0,0.0,0.333333333,0,0,18.25,2,1.0,0
4,1,0,6,16,4,1,6,4,0.333333333,82,0.0,0,0.0,0.416666667,0,0,19.25,3,1.25,1
4,1,0,6,16,4,1,6,4,0.333333333,82,0.0,0,0.0,0.416666667,0,0,19.25,3,1.25,1
4,1,0,6,16,4,1,6,4,0.333333333,82,0.0,0,0.0,0.416666667,0,0,19.25,3,1.25,0
2,2,0,4,3,1,3,1,2,2.0,10,0.0,0,0.75,0.666666667,1,1,3.5,1,0.5,0
2,2,0,5,4,1,2,3,1,2.0,8,0.0,0,0.666666667,0.75,1,1,3.0,1,0.5,0
5,1,0,6,10,0,2,4,4,0.9,74,0.6,3,0.0,0.583333333,0,0,12.8,5,1.2,0
2,1,0,11,2,1,10,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
3,1,0,1,9,0,1,0,3,0.0,86,0.0,0,0.0,0.5,0,0,26.66666667,1,0.6667,0
4,1,0,4,5,4,4,0,4,0.333333333,76,0.0,0,0.0,0.666666667,0,0,16.0,1,0.75,1
2,3,1,4,4,1,2,3,1,2.0,11,0.0,0,0.972222222,0.666666667,1,1,4.5,1,0.5,0
2,3,1,4,4,1,2,3,1,2.0,11,0.0,0,0.971428571,0.666666667,1,1,4.5,1,0.5,0
2,3,0,5,4,1,1,4,1,2.0,9,0.0,0,0.9,0.75,1,1,3.5,1,0.5,0
2,3,0,5,4,1,1,4,1,2.0,9,0.0,0,0.9,0.75,1,1,3.5,1,0.5,0
3,2,0,6,4,3,2,4,3,2.0,10,0.0,0,0.666666667,0.555555556,0,0,2.333333333,1,0.6667,1
2,1,0,8,2,1,4,5,2,2.0,2,0.0,0,0.0,0.625,0,0,0.0,1,1.0,0
3,1,0,9,3,3,4,5,3,2.0,3,0.0,0,0.0,0.619047619,0,0,0.0,1,1.0,0
3,1,0,9,3,3,5,4,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,1
2,1,0,9,2,1,7,3,2,2.0,4,0.0,0,0.0,0.625,0,0,0.0,1,1.0,0
3,1,0,4,4,0,4,0,3,0.5,20,1.0,0,0.0,0.666666667,0,0,5.0,1,0.6667,0
3,1,0,4,4,0,4,0,3,0.5,20,1.0,0,0.0,0.666666667,0,0,5.0,1,0.6667,0
2,2,2,5,3,1,2,3,2,2.0,5,0.0,0,0.666666667,0.75,0,0,1.5,1,0.5,0
4,1,0,4,9,0,4,0,3,0.555555556,49,1.0,0,0.0,0.555555556,0,0,10.5,2,0.75,0
2,2,0,4,3,1,3,1,2,2.0,8,0.0,0,0.888888889,0.75,0,0,3.0,1,0.5,0
2,2,0,4,3,1,3,2,2,2.0,8,0.0,0,0.888888889,0.625,0,0,3.0,1,0.5,0
6,1,4,5,7,9,5,0,5,0.6,23,1.0,0,0.0,0.5,0,0,2.666666667,1,0.6667,0
6,1,4,5,7,9,5,0,5,0.6,23,1.0,0,0.0,0.5,0,0,2.666666667,1,0.6667,0
6,1,4,5,7,9,5,0,5,0.6,23,1.0,0,0.0,0.5,0,0,2.666666667,1,0.6667,0
5,1,0,9,8,0,8,2,5,0.5,30,1.0,1,0.0,0.466666667,0,0,4.6,1,0.8,0
5,1,0,9,8,0,8,2,5,0.5,30,1.0,1,0.0,0.466666667,0,0,4.6,1,0.8,0
5,1,0,12,10,4,8,0,4,0.5,35,1.0,1,0.0,0.25,0,0,5.8,1,0.6,0
3,1,9,9,4,1,9,0,3,0.5,14,1.0,0,0.0,0.666666667,0,0,3.333333333,1,0.6667,0
3,1,9,9,4,1,9,0,3,0.5,14,1.0,0,0.0,0.666666667,0,0,3.333333333,1,0.6667,0
2,1,0,10,2,1,5,5,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
11,4,0,3,14,55,0,3,11,2.0,61,0.0,0,0.891304348,0.545454545,1,4,4.545454545,1,0.9091,0
11,4,0,3,14,55,0,3,11,2.0,61,0.0,0,0.891304348,0.545454545,1,4,4.545454545,1,0.9091,1
11,4,0,3,14,55,0,3,11,2.0,61,0.0,0,0.891304348,0.545454545,1,4,4.545454545,1,0.9091,0
9,4,0,2,12,36,0,2,9,2.0,50,0.0,0,0.921568627,0.555555556,0,0,4.555555556,1,0.8889,0
9,4,0,2,12,36,0,2,9,2.0,50,0.0,0,0.921568627,0.555555556,0,0,4.555555556,1,0.8889,1
9,4,0,2,12,36,0,2,9,2.0,50,0.0,0,0.921568627,0.555555556,0,0,4.555555556,1,0.8889,0
4,1,1,8,10,0,6,2,4,0.0,51,1.0,0,0.0,0.625,0,0,11.5,1,0.75,0
5,4,0,5,21,10,0,5,4,2.0,71,0.0,0,0.957894737,0.533333333,1,1,13.2,2,1.0,0
5,1,0,7,12,4,5,2,5,0.583333333,57,1.0,0,0.0,0.4,0,0,9.8,1,0.8,1
2,4,1,2,4,1,1,1,1,2.0,9,0.0,0,0.857142857,0.666666667,1,1,3.5,1,0.5,0
2,4,0,2,4,1,1,1,1,2.0,13,0.0,0,0.923076923,0.666666667,1,1,5.5,2,1.0,1
2,4,0,2,4,1,1,1,1,2.0,13,0.0,0,0.875,0.666666667,1,1,5.5,2,1.0,0
2,4,0,2,4,1,1,1,1,2.0,13,0.0,0,0.857142857,0.666666667,1,1,5.5,2,1.0,0
2,4,0,2,4,1,0,2,1,2.0,10,0.0,0,0.9,0.666666667,1,1,4.0,1,0.5,0
2,4,0,2,4,1,0,2,1,2.0,12,0.0,0,0.971428571,0.75,1,1,5.0,1,0.5,0
2,4,0,2,5,1,0,2,1,2.0,11,0.0,0,0.971428571,0.75,1,1,4.5,1,0.5,0
2,4,0,1,5,1,0,1,2,2.0,10,0.0,0,0.985507246,0.75,1,1,4.0,1,0.5,0
2,4,0,1,5,1,0,1,2,2.0,10,0.0,0,0.985507246,0.75,1,1,4.0,1,0.5,0
3,4,0,4,8,3,0,4,2,2.0,24,0.0,0,0.973684211,0.444444444,1,1,7.0,1,0.6667,0
2,4,0,1,5,1,0,1,2,2.0,10,0.0,0,0.985507246,0.75,1,1,4.0,1,0.5,0
2,5,0,2,5,1,0,2,1,2.0,15,0.0,0,0.975,0.625,1,1,6.5,1,0.5,0
2,5,0,2,5,1,0,2,1,2.0,15,0.0,0,0.965517241,0.625,1,1,6.5,1,0.5,0
2,5,0,2,5,1,0,2,1,2.0,15,0.0,0,0.975609756,0.625,1,1,6.5,1,0.5,0
7,1,0,24,8,3,24,0,7,0.666666667,43,1.0,0,0.0,0.714285714,0,0,4.714285714,1,0.8571,0
3,1,4,4,4,1,4,0,3,0.5,14,1.0,0,0.0,0.666666667,0,0,3.333333333,1,0.6667,1
5,2,0,6,9,6,5,1,3,0.9,75,0.2,5,0.8,0.416666667,1,1,13.0,1,0.6,0
4,3,0,4,13,0,4,1,3,1.222222222,71,0.133333333,0,0.85,0.5,1,1,13.0,1,0.75,0
4,3,0,6,13,0,6,1,3,1.222222222,71,0.133333333,0,0.85,0.5,1,1,13.0,1,0.75,0
4,3,0,8,13,0,8,1,3,1.222222222,71,0.133333333,0,0.85,0.5,1,1,13.0,1,0.75,0
3,4,1,3,4,3,2,2,3,1.5,13,0.0,0,0.967741935,0.555555556,1,4,3.0,1,0.6667,0
5,2,0,6,9,6,5,1,3,0.9,75,0.2,5,0.8,0.416666667,1,1,13.0,1,0.6,0
4,4,0,6,20,0,2,5,4,1.066666667,77,0.0,1,0.931818182,0.625,2,4,17.0,3,1.5,0
5,4,0,3,8,10,0,3,5,2.0,28,0.0,0,0.953488372,0.6,1,4,4.6,1,0.8,0
4,3,0,6,13,0,1,6,1,0.666666667,84,0.5,0,0.94,0.5,2,7,19.5,2,1.0,1
4,3,0,6,13,0,1,6,1,0.666666667,84,0.5,0,0.94,0.5,2,7,19.5,2,1.0,0
4,3,0,6,16,0,1,6,1,0.666666667,82,0.5,0,0.96,0.5,2,8,19.0,3,1.25,1
4,3,0,6,17,0,1,6,1,0.666666667,75,0.5,0,0.96,0.5,2,8,17.25,3,1.25,1
4,3,0,6,17,0,1,6,1,0.666666667,75,0.5,0,0.96,0.5,2,8,17.25,3,1.25,0
4,3,0,5,11,0,1,5,1,0.666666667,74,0.5,0,0.94,0.5,2,12,17.0,2,1.0,0
2,1,0,11,2,1,10,1,2,2.0,7,0.0,0,0.0,0.625,0,0,0.0,1,1.0,1
2,4,0,2,4,1,0,2,1,2.0,20,0.0,0,0.971428571,0.75,1,1,9.0,3,1.5,0
2,4,0,3,5,1,0,3,1,2.0,12,0.0,0,0.972222222,0.666666667,1,1,5.0,1,0.5,0
2,4,0,3,5,1,0,3,1,2.0,12,0.0,0,0.972972973,0.666666667,1,1,5.0,1,0.5,0
3,4,0,3,5,3,0,3,3,2.0,12,0.0,0,0.987096774,0.666666667,1,2,3.0,1,0.6667,0
5,5,0,2,9,10,0,2,2,2.0,24,0.0,0,0.961538462,0.4,1,2,3.8,1,0.6,0
3,2,0,5,11,0,1,4,0,0.0,87,0.0,1,0.777777778,0.444444444,1,2,27.33333333,7,3.0,0
2,4,0,4,3,0,4,0,2,0.0,13,0.0,0,0.944444444,0.666666667,0,0,5.0,1,0.5,0
2,4,0,4,3,0,4,0,2,0.0,13,0.0,0,0.944444444,0.666666667,0,0,5.0,1,0.5,1
2,4,0,4,3,0,4,0,2,0.0,13,0.0,0,0.944444444,0.666666667,0,0,5.0,1,0.5,0
4,1,0,3,14,0,1,2,4,0.5,92,1.0,1,0.0,0.4,0,0,21.5,3,1.25,1
